rank,name,score,ts
1,삼성전자,18.62,2026-09-09 20:36:51
2,SK하이닉스,17.89,2026-09-09 20:36:51
3,두산에너빌리티,3.77,2026-09-09 20:36:51
4,삼성전기,2.97,2026-09-09 20:36:51
5,삼성SDI,2.96,2026-09-09 20:36:51
6,SK이노베이션,2.39,2026-09-09 20:36:51
7,현대차,1.94,2026-09-09 20:36:51
8,SK스퀘어,1.72,2026-09-09 20:36:51
9,LG전자,1.51,2026-09-09 20:36:51
10,NAVER,1.37,2026-09-09 20:36:51
11,한화오션,1.33,2026-09-09 20:36:51
12,알테오젠,1.17,2026-09-09 20:36:51
13,로보티즈,1.13,2026-09-09 20:36:51
14,한미반도체,1.12,2026-09-09 20:36:51
15,에코프로,1.10,2026-09-09 20:36:51
16,우리기술,1.07,2026-09-09 20:36:51
17,LG에너지솔루션,1.00,2026-09-09 20:36:51
18,엘앤에프,0.98,2026-09-09 20:36:51
19,가온전선,0.97,2026-09-09 20:36:51
20,대한광통신,0.97,2026-09-09 20:36:51
21,POSCO홀딩스,0.95,2026-09-09 20:36:51
22,LS ELECTRIC,0.95,2026-09-09 20:36:51
23,한전기술,0.86,2026-09-09 20:36:51
24,삼성중공업,0.86,2026-09-09 20:36:51
25,두산퓨얼셀,0.82,2026-09-09 20:36:51
26,주성엔지니어링,0.79,2026-09-09 20:36:51
27,에코프로비엠,0.78,2026-09-09 20:36:51
28,삼성전자우,0.75,2026-09-09 20:36:51
29,대우건설,0.71,2026-09-09 20:36:51
30,현대건설,0.70,2026-09-09 20:36:51
