rank,name,score,ts
1,삼성전자,10.46,2026-04-19 18:45:13
2,SK하이닉스,5.49,2026-04-19 18:45:13
3,현대차,3.28,2026-04-19 18:45:13
4,대우건설,2.70,2026-04-19 18:45:13
5,삼성SDI,2.38,2026-04-19 18:45:13
6,두산에너빌리티,2.29,2026-04-19 18:45:13
7,대한광통신,2.16,2026-04-19 18:45:13
8,삼천당제약,1.91,2026-04-19 18:45:13
9,에코프로,1.87,2026-04-19 18:45:13
10,POSCO홀딩스,1.76,2026-04-19 18:45:13
11,삼성전기,1.58,2026-04-19 18:45:13
12,삼성중공업,1.56,2026-04-19 18:45:13
13,한화오션,1.56,2026-04-19 18:45:13
14,펄어비스,1.32,2026-04-19 18:45:13
15,NAVER,1.28,2026-04-19 18:45:13
16,대한전선,1.22,2026-04-19 18:45:13
17,금양,1.22,2026-04-19 18:45:13
18,HLB,1.20,2026-04-19 18:45:13
19,알지노믹스,1.16,2026-04-19 18:45:13
20,에코프로비엠,1.16,2026-04-19 18:45:13
21,후성,1.13,2026-04-19 18:45:13
22,빛과전자,1.12,2026-04-19 18:45:13
23,광전자,1.09,2026-04-19 18:45:13
24,우리기술,1.08,2026-04-19 18:45:13
25,아이씨티케이,1.02,2026-04-19 18:45:13
26,삼성E&A,0.99,2026-04-19 18:45:13
27,LIG디펜스앤에어로스페이스,0.98,2026-04-19 18:45:13
28,우리로,0.97,2026-04-19 18:45:13
29,한화솔루션,0.90,2026-04-19 18:45:13
30,미래에셋증권,0.87,2026-04-19 18:45:13
