rank,name,score,ts
1,삼성전자,13.22,2026-04-05 10:02:41
2,SK하이닉스,5.13,2026-04-05 10:02:41
3,삼천당제약,3.52,2026-04-05 10:02:41
4,대한광통신,2.89,2026-04-05 10:02:41
5,펄어비스,2.82,2026-04-05 10:02:41
6,현대차,2.77,2026-04-05 10:02:41
7,SK이터닉스,2.19,2026-04-05 10:02:41
8,한화솔루션,2.14,2026-04-05 10:02:41
9,두산에너빌리티,1.94,2026-04-05 10:02:41
10,에코프로,1.84,2026-04-05 10:02:41
11,LIG넥스원,1.70,2026-04-05 10:02:41
12,흥아해운,1.57,2026-04-05 10:02:41
13,대우건설,1.53,2026-04-05 10:02:41
14,삼성SDI,1.48,2026-04-05 10:02:41
15,NAVER,1.43,2026-04-05 10:02:41
16,한화시스템,1.40,2026-04-05 10:02:41
17,에코프로비엠,1.32,2026-04-05 10:02:41
18,한화오션,1.22,2026-04-05 10:02:41
19,우리기술,1.22,2026-04-05 10:02:41
20,삼성E&A,1.21,2026-04-05 10:02:41
21,풍산,1.16,2026-04-05 10:02:41
22,HD현대에너지솔루션,1.14,2026-04-05 10:02:41
23,신성이엔지,1.11,2026-04-05 10:02:41
24,흥구석유,1.07,2026-04-05 10:02:41
25,삼성중공업,1.05,2026-04-05 10:02:41
26,후성,1.00,2026-04-05 10:02:41
27,알테오젠,0.98,2026-04-05 10:02:41
28,SK오션플랜트,0.95,2026-04-05 10:02:41
29,엘앤에프,0.93,2026-04-05 10:02:41
30,DL이앤씨,0.91,2026-04-05 10:02:41
