rank,name,score,ts
1,삼성전자,18.30,2026-04-14 10:05:41
2,SK하이닉스,11.28,2026-04-14 10:05:41
3,현대차,3.51,2026-04-14 10:05:41
4,LS ELECTRIC,3.00,2026-04-14 10:05:41
5,두산에너빌리티,2.30,2026-04-14 10:05:41
6,삼천당제약,1.88,2026-04-14 10:05:41
7,삼성전기,1.86,2026-04-14 10:05:41
8,대한광통신,1.79,2026-04-14 10:05:41
9,삼성SDI,1.64,2026-04-14 10:05:41
10,LIG디펜스앤에어로스페이스,1.49,2026-04-14 10:05:41
11,에코프로,1.46,2026-04-14 10:05:41
12,대우건설,1.41,2026-04-14 10:05:41
13,티엠씨,1.38,2026-04-14 10:05:41
14,한미반도체,1.27,2026-04-14 10:05:41
15,GS건설,1.26,2026-04-14 10:05:41
16,NAVER,1.21,2026-04-14 10:05:41
17,엑스게이트,1.14,2026-04-14 10:05:41
18,삼성E&A,1.09,2026-04-14 10:05:41
19,한화오션,1.08,2026-04-14 10:05:41
20,미래에셋증권,1.02,2026-04-14 10:05:41
21,HLB,1.01,2026-04-14 10:05:41
22,현대건설,1.01,2026-04-14 10:05:41
23,삼성중공업,0.99,2026-04-14 10:05:41
24,산일전기,0.97,2026-04-14 10:05:41
25,POSCO홀딩스,0.91,2026-04-14 10:05:41
26,한화시스템,0.86,2026-04-14 10:05:41
27,효성중공업,0.83,2026-04-14 10:05:41
28,펄어비스,0.79,2026-04-14 10:05:41
29,셀트리온,0.77,2026-04-14 10:05:41
30,카카오,0.73,2026-04-14 10:05:41
