rank,name,score,ts
1,SK하이닉스,23.02,2026-07-16 12:45:32
2,삼성전자,21.11,2026-07-16 12:45:32
3,삼성전기,2.98,2026-07-16 12:45:32
4,현대차,2.69,2026-07-16 12:45:32
5,모나미,2.10,2026-07-16 12:45:32
6,HLB,2.09,2026-07-16 12:45:32
7,한화오션,2.08,2026-07-16 12:45:32
8,한미반도체,1.94,2026-07-16 12:45:32
9,SK스퀘어,1.93,2026-07-16 12:45:32
10,LG전자,1.80,2026-07-16 12:45:32
11,두산에너빌리티,1.78,2026-07-16 12:45:32
12,삼성전자우,1.38,2026-07-16 12:45:32
13,NAVER,0.98,2026-07-16 12:45:32
14,삼성SDI,0.96,2026-07-16 12:45:32
15,KODEX SK하이닉스단일종목레버리지,0.93,2026-07-16 12:45:32
16,에코프로,0.87,2026-07-16 12:45:32
17,SK이노베이션,0.85,2026-07-16 12:45:32
18,주성엔지니어링,0.80,2026-07-16 12:45:32
19,원익IPS,0.75,2026-07-16 12:45:32
20,SOL SK하이닉스선물단일종목인버스2X,0.74,2026-07-16 12:45:32
21,LS ELECTRIC,0.72,2026-07-16 12:45:32
22,카카오,0.67,2026-07-16 12:45:32
23,삼성중공업,0.65,2026-07-16 12:45:32
24,알테오젠,0.63,2026-07-16 12:45:32
25,SK텔레콤,0.60,2026-07-16 12:45:32
26,현대약품,0.57,2026-07-16 12:45:32
27,LG에너지솔루션,0.54,2026-07-16 12:45:32
28,금호건설,0.54,2026-07-16 12:45:32
29,대한광통신,0.54,2026-07-16 12:45:32
30,한화솔루션,0.52,2026-07-16 12:45:32
