rank,name,score,ts
1,삼성전자,23.99,2026-05-06 13:40:37
2,SK하이닉스,9.11,2026-05-06 13:40:37
3,미래에셋증권,2.81,2026-05-06 13:40:37
4,대한전선,2.70,2026-05-06 13:40:37
5,현대차,2.34,2026-05-06 13:40:37
6,삼성전자우,1.88,2026-05-06 13:40:37
7,SK스퀘어,1.83,2026-05-06 13:40:37
8,대우건설,1.74,2026-05-06 13:40:37
9,SKC,1.70,2026-05-06 13:40:37
10,삼성전기,1.57,2026-05-06 13:40:37
11,두산에너빌리티,1.53,2026-05-06 13:40:37
12,LS ELECTRIC,1.48,2026-05-06 13:40:37
13,삼성SDI,1.29,2026-05-06 13:40:37
14,POSCO홀딩스,1.28,2026-05-06 13:40:37
15,대한광통신,1.23,2026-05-06 13:40:37
16,LG전자,1.16,2026-05-06 13:40:37
17,한미반도체,1.07,2026-05-06 13:40:37
18,NAVER,0.99,2026-05-06 13:40:37
19,대원전선,0.97,2026-05-06 13:40:37
20,한온시스템,0.96,2026-05-06 13:40:37
21,삼성중공업,0.92,2026-05-06 13:40:37
22,삼성증권,0.91,2026-05-06 13:40:37
23,레인보우로보틱스,0.90,2026-05-06 13:40:37
24,드림시큐리티,0.85,2026-05-06 13:40:37
25,두산퓨얼셀,0.83,2026-05-06 13:40:37
26,한화시스템,0.83,2026-05-06 13:40:37
27,KODEX 200선물인버스2X,0.82,2026-05-06 13:40:37
28,에코프로,0.80,2026-05-06 13:40:37
29,효성중공업,0.80,2026-05-06 13:40:37
30,SK증권,0.80,2026-05-06 13:40:37
