rank,name,score,ts
1,삼성전자,15.06,2026-03-24 13:15:28
2,SK하이닉스,7.16,2026-03-24 13:15:28
3,대우건설,3.68,2026-03-24 13:15:28
4,두산에너빌리티,3.57,2026-03-24 13:15:28
5,현대차,2.68,2026-03-24 13:15:28
6,엔켐,2.50,2026-03-24 13:15:28
7,우리기술,2.35,2026-03-24 13:15:28
8,에코프로,1.74,2026-03-24 13:15:28
9,한화솔루션,1.69,2026-03-24 13:15:28
10,흥아해운,1.65,2026-03-24 13:15:28
11,삼천당제약,1.65,2026-03-24 13:15:28
12,LG에너지솔루션,1.63,2026-03-24 13:15:28
13,펄어비스,1.47,2026-03-24 13:15:28
14,삼성SDI,1.32,2026-03-24 13:15:28
15,SK이터닉스,1.26,2026-03-24 13:15:28
16,SK증권,1.24,2026-03-24 13:15:28
17,엘앤에프,1.18,2026-03-24 13:15:28
18,하이브,1.13,2026-03-24 13:15:28
19,원익IPS,1.13,2026-03-24 13:15:28
20,한미반도체,1.12,2026-03-24 13:15:28
21,미래에셋증권,1.05,2026-03-24 13:15:28
22,GS건설,1.05,2026-03-24 13:15:28
23,삼성전자우,1.02,2026-03-24 13:15:28
24,삼성중공업,1.00,2026-03-24 13:15:28
25,주성엔지니어링,1.00,2026-03-24 13:15:28
26,휴림로봇,0.99,2026-03-24 13:15:28
27,셀트리온,0.97,2026-03-24 13:15:28
28,빛과전자,0.95,2026-03-24 13:15:28
29,우리로,0.94,2026-03-24 13:15:28
30,기아,0.91,2026-03-24 13:15:28
