rank,name,score,ts
1,삼성전자,11.18,2026-04-27 10:10:20
2,SK하이닉스,9.70,2026-04-27 10:10:20
3,대한광통신,3.01,2026-04-27 10:10:20
4,두산에너빌리티,2.86,2026-04-27 10:10:20
5,한미반도체,2.84,2026-04-27 10:10:20
6,삼성SDI,2.43,2026-04-27 10:10:20
7,현대차,2.42,2026-04-27 10:10:20
8,LS ELECTRIC,2.37,2026-04-27 10:10:20
9,대우건설,1.96,2026-04-27 10:10:20
10,리노공업,1.90,2026-04-27 10:10:20
11,삼성중공업,1.80,2026-04-27 10:10:20
12,효성중공업,1.66,2026-04-27 10:10:20
13,삼천당제약,1.48,2026-04-27 10:10:20
14,대원전선,1.43,2026-04-27 10:10:20
15,삼성전자우,1.39,2026-04-27 10:10:20
16,서울반도체,1.36,2026-04-27 10:10:20
17,삼성전기,1.31,2026-04-27 10:10:20
18,고영,1.21,2026-04-27 10:10:20
19,휴림로봇,1.18,2026-04-27 10:10:20
20,레인보우로보틱스,1.15,2026-04-27 10:10:20
21,로보티즈,1.12,2026-04-27 10:10:20
22,SK증권,1.10,2026-04-27 10:10:20
23,대한전선,1.05,2026-04-27 10:10:20
24,한화오션,1.04,2026-04-27 10:10:20
25,에코프로,1.02,2026-04-27 10:10:20
26,에이비엘바이오,0.96,2026-04-27 10:10:20
27,POSCO홀딩스,0.95,2026-04-27 10:10:20
28,펄어비스,0.87,2026-04-27 10:10:20
29,우리기술,0.86,2026-04-27 10:10:20
30,NAVER,0.82,2026-04-27 10:10:20
