rank,name,score,ts
1,삼성전자,20.99,2026-08-25 10:57:34
2,SK하이닉스,17.19,2026-08-25 10:57:34
3,두산에너빌리티,3.58,2026-08-25 10:57:34
4,현대차,2.84,2026-08-25 10:57:34
5,한미약품,2.72,2026-08-25 10:57:34
6,삼성전기,2.68,2026-08-25 10:57:34
7,NAVER,1.95,2026-08-25 10:57:34
8,삼성전자우,1.92,2026-08-25 10:57:34
9,삼성SDI,1.72,2026-08-25 10:57:34
10,LG전자,1.56,2026-08-25 10:57:34
11,SK스퀘어,1.24,2026-08-25 10:57:34
12,한화,1.16,2026-08-25 10:57:34
13,현대건설,1.01,2026-08-25 10:57:34
14,알테오젠,0.95,2026-08-25 10:57:34
15,한화오션,0.95,2026-08-25 10:57:34
16,카카오,0.88,2026-08-25 10:57:34
17,에코프로,0.88,2026-08-25 10:57:34
18,한전기술,0.78,2026-08-25 10:57:34
19,삼성중공업,0.73,2026-08-25 10:57:34
20,대한광통신,0.72,2026-08-25 10:57:34
21,한미반도체,0.71,2026-08-25 10:57:34
22,우리기술투자,0.71,2026-08-25 10:57:34
23,금호건설,0.70,2026-08-25 10:57:34
24,한국전력,0.70,2026-08-25 10:57:34
25,POSCO홀딩스,0.69,2026-08-25 10:57:34
26,한미사이언스,0.67,2026-08-25 10:57:34
27,엘앤에프,0.66,2026-08-25 10:57:34
28,LS ELECTRIC,0.65,2026-08-25 10:57:34
29,코오롱티슈진,0.64,2026-08-25 10:57:34
30,대우건설,0.63,2026-08-25 10:57:34
