rank,name,score,ts
1,삼성전자,10.47,2026-01-23 09:47:45
2,현대차,8.13,2026-01-23 09:47:45
3,삼성SDI,7.00,2026-01-23 09:47:45
4,SK하이닉스,3.85,2026-01-23 09:47:45
5,알테오젠,2.96,2026-01-23 09:47:45
6,휴림로봇,2.82,2026-01-23 09:47:45
7,두산에너빌리티,2.66,2026-01-23 09:47:45
8,에코프로,2.55,2026-01-23 09:47:45
9,POSCO홀딩스,2.13,2026-01-23 09:47:45
10,NAVER,1.65,2026-01-23 09:47:45
11,한화오션,1.55,2026-01-23 09:47:45
12,LG에너지솔루션,1.46,2026-01-23 09:47:45
13,현대무벡스,1.32,2026-01-23 09:47:45
14,한국전력,1.29,2026-01-23 09:47:45
15,에코프로비엠,1.25,2026-01-23 09:47:45
16,우리기술,1.20,2026-01-23 09:47:45
17,삼성중공업,1.08,2026-01-23 09:47:45
18,한농화성,1.08,2026-01-23 09:47:45
19,포스코퓨처엠,1.06,2026-01-23 09:47:45
20,레이크머티리얼즈,1.03,2026-01-23 09:47:45
21,씨아이에스,1.01,2026-01-23 09:47:45
22,이수스페셜티케미컬,0.99,2026-01-23 09:47:45
23,기아,0.96,2026-01-23 09:47:45
24,필에너지,0.88,2026-01-23 09:47:45
25,셀트리온,0.87,2026-01-23 09:47:45
26,한미반도체,0.83,2026-01-23 09:47:45
27,뉴로메카,0.82,2026-01-23 09:47:45
28,미래에셋증권,0.81,2026-01-23 09:47:45
29,삼천당제약,0.80,2026-01-23 09:47:45
30,한화시스템,0.80,2026-01-23 09:47:45
