rank,name,score,ts
1,삼성전자,27.07,2026-07-07 13:29:44
2,SK하이닉스,19.17,2026-07-07 13:29:44
3,한화오션,5.03,2026-07-07 13:29:44
4,삼성전기,3.38,2026-07-07 13:29:44
5,SK스퀘어,2.49,2026-07-07 13:29:44
6,현대차,2.47,2026-07-07 13:29:44
7,LG전자,1.88,2026-07-07 13:29:44
8,두산에너빌리티,1.65,2026-07-07 13:29:44
9,금호건설,1.48,2026-07-07 13:29:44
10,삼성전자우,1.36,2026-07-07 13:29:44
11,NAVER,0.99,2026-07-07 13:29:44
12,KODEX SK하이닉스단일종목레버리지,0.89,2026-07-07 13:29:44
13,레몬헬스케어,0.77,2026-07-07 13:29:44
14,한미반도체,0.76,2026-07-07 13:29:44
15,LG에너지솔루션,0.73,2026-07-07 13:29:44
16,에코프로,0.73,2026-07-07 13:29:44
17,LS ELECTRIC,0.72,2026-07-07 13:29:44
18,주성엔지니어링,0.69,2026-07-07 13:29:44
19,삼성SDI,0.68,2026-07-07 13:29:44
20,삼성중공업,0.65,2026-07-07 13:29:44
21,금호타이어,0.60,2026-07-07 13:29:44
22,LG이노텍,0.57,2026-07-07 13:29:44
23,HLB,0.57,2026-07-07 13:29:44
24,대우건설,0.53,2026-07-07 13:29:44
25,디앤디파마텍,0.51,2026-07-07 13:29:44
26,POSCO홀딩스,0.49,2026-07-07 13:29:44
27,KODEX 200선물인버스2X,0.49,2026-07-07 13:29:44
28,한화시스템,0.49,2026-07-07 13:29:44
29,SOL SK하이닉스선물단일종목인버스2X,0.49,2026-07-07 13:29:44
30,SOL AI반도체TOP2플러스,0.49,2026-07-07 13:29:44
