rank,name,score,ts
1,SK하이닉스,17.83,2026-08-08 16:26:40
2,삼성전자,13.84,2026-08-08 16:26:40
3,NAVER,2.90,2026-08-08 16:26:40
4,삼성전기,2.66,2026-08-08 16:26:40
5,두산에너빌리티,2.53,2026-08-08 16:26:40
6,LG전자,2.26,2026-08-08 16:26:40
7,현대차,1.88,2026-08-08 16:26:40
8,삼성SDI,1.86,2026-08-08 16:26:40
9,알테오젠,1.83,2026-08-08 16:26:40
10,한화솔루션,1.55,2026-08-08 16:26:40
11,POSCO홀딩스,1.32,2026-08-08 16:26:40
12,한화오션,1.31,2026-08-08 16:26:40
13,에코프로,1.25,2026-08-08 16:26:40
14,삼성중공업,1.10,2026-08-08 16:26:40
15,효성중공업,1.09,2026-08-08 16:26:40
16,SK스퀘어,1.08,2026-08-08 16:26:40
17,HLB,1.05,2026-08-08 16:26:40
18,셀트리온,1.05,2026-08-08 16:26:40
19,SK이노베이션,1.02,2026-08-08 16:26:40
20,카카오,1.01,2026-08-08 16:26:40
21,대한광통신,0.97,2026-08-08 16:26:40
22,OCI홀딩스,0.92,2026-08-08 16:26:40
23,한미반도체,0.91,2026-08-08 16:26:40
24,포스코퓨처엠,0.88,2026-08-08 16:26:40
25,한국전력,0.82,2026-08-08 16:26:40
26,LS ELECTRIC,0.79,2026-08-08 16:26:40
27,주성엔지니어링,0.75,2026-08-08 16:26:40
28,SK이터닉스,0.75,2026-08-08 16:26:40
29,LG씨엔에스,0.73,2026-08-08 16:26:40
30,LG에너지솔루션,0.72,2026-08-08 16:26:40
