rank,name,score,ts
1,알테오젠,8.96,2026-01-20 15:44:16
2,삼성전자,8.70,2026-01-20 15:44:16
3,한국전력,5.54,2026-01-20 15:44:16
4,현대차,4.39,2026-01-20 15:44:16
5,두산에너빌리티,3.41,2026-01-20 15:44:16
6,SK하이닉스,3.16,2026-01-20 15:44:16
7,우리기술,2.86,2026-01-20 15:44:16
8,대한전선,1.94,2026-01-20 15:44:16
9,삼성SDI,1.89,2026-01-20 15:44:16
10,유진로봇,1.85,2026-01-20 15:44:16
11,POSCO홀딩스,1.81,2026-01-20 15:44:16
12,현대무벡스,1.74,2026-01-20 15:44:16
13,NAVER,1.71,2026-01-20 15:44:16
14,고영,1.60,2026-01-20 15:44:16
15,카카오페이,1.44,2026-01-20 15:44:16
16,두산로보틱스,1.43,2026-01-20 15:44:16
17,휴림로봇,1.35,2026-01-20 15:44:16
18,에코프로,1.28,2026-01-20 15:44:16
19,카카오,1.27,2026-01-20 15:44:16
20,삼성중공업,1.24,2026-01-20 15:44:16
21,나라스페이스테크놀로지,1.21,2026-01-20 15:44:16
22,에이비엘바이오,1.21,2026-01-20 15:44:16
23,한화오션,1.20,2026-01-20 15:44:16
24,기아,0.97,2026-01-20 15:44:16
25,HMM,0.93,2026-01-20 15:44:16
26,포스코DX,0.86,2026-01-20 15:44:16
27,SK텔레콤,0.81,2026-01-20 15:44:16
28,클로봇,0.80,2026-01-20 15:44:16
29,한화시스템,0.79,2026-01-20 15:44:16
30,삼성전자우,0.77,2026-01-20 15:44:16
