rank,name,score,ts
1,삼성전자,20.42,2026-08-05 20:34:58
2,SK하이닉스,20.27,2026-08-05 20:34:58
3,삼성전기,4.86,2026-08-05 20:34:58
4,NAVER,2.65,2026-08-05 20:34:58
5,현대차,2.28,2026-08-05 20:34:58
6,두산에너빌리티,2.14,2026-08-05 20:34:58
7,SK스퀘어,1.93,2026-08-05 20:34:58
8,LG전자,1.88,2026-08-05 20:34:58
9,한화오션,1.57,2026-08-05 20:34:58
10,알테오젠,1.39,2026-08-05 20:34:58
11,LG이노텍,1.10,2026-08-05 20:34:58
12,한미반도체,1.06,2026-08-05 20:34:58
13,LS ELECTRIC,1.03,2026-08-05 20:34:58
14,삼성SDI,1.01,2026-08-05 20:34:58
15,대한광통신,0.96,2026-08-05 20:34:58
16,심텍,0.94,2026-08-05 20:34:58
17,에코프로,0.86,2026-08-05 20:34:58
18,삼성중공업,0.83,2026-08-05 20:34:58
19,셀트리온,0.79,2026-08-05 20:34:58
20,코오롱티슈진,0.77,2026-08-05 20:34:58
21,현대힘스,0.73,2026-08-05 20:34:58
22,효성중공업,0.71,2026-08-05 20:34:58
23,삼성전자우,0.70,2026-08-05 20:34:58
24,HLB,0.67,2026-08-05 20:34:58
25,POSCO홀딩스,0.67,2026-08-05 20:34:58
26,SK텔레콤,0.66,2026-08-05 20:34:58
27,한화솔루션,0.63,2026-08-05 20:34:58
28,에스피지,0.61,2026-08-05 20:34:58
29,레인보우로보틱스,0.60,2026-08-05 20:34:58
30,디앤디파마텍,0.58,2026-08-05 20:34:58
