rank,name,score,ts
1,SK하이닉스,23.33,2026-06-24 13:51:34
2,삼성전자,22.01,2026-06-24 13:51:34
3,SK스퀘어,5.41,2026-06-24 13:51:34
4,현대차,3.58,2026-06-24 13:51:34
5,삼성전기,2.65,2026-06-24 13:51:34
6,NAVER,2.19,2026-06-24 13:51:34
7,LG전자,2.10,2026-06-24 13:51:34
8,두산에너빌리티,1.48,2026-06-24 13:51:34
9,삼성전자우,1.40,2026-06-24 13:51:34
10,알테오젠,1.16,2026-06-24 13:51:34
11,셀트리온,1.16,2026-06-24 13:51:34
12,한화오션,1.00,2026-06-24 13:51:34
13,한미반도체,0.98,2026-06-24 13:51:34
14,삼성물산,0.86,2026-06-24 13:51:34
15,삼성SDI,0.85,2026-06-24 13:51:34
16,LG이노텍,0.84,2026-06-24 13:51:34
17,SOL AI반도체TOP2플러스,0.82,2026-06-24 13:51:34
18,두산로보틱스,0.79,2026-06-24 13:51:34
19,LS ELECTRIC,0.72,2026-06-24 13:51:34
20,에코프로,0.69,2026-06-24 13:51:34
21,제주반도체,0.69,2026-06-24 13:51:34
22,대우건설,0.67,2026-06-24 13:51:34
23,LG씨엔에스,0.65,2026-06-24 13:51:34
24,삼성중공업,0.63,2026-06-24 13:51:34
25,KODEX SK하이닉스단일종목레버리지,0.63,2026-06-24 13:51:34
26,카카오,0.61,2026-06-24 13:51:34
27,POSCO홀딩스,0.58,2026-06-24 13:51:34
28,대한광통신,0.56,2026-06-24 13:51:34
29,주성엔지니어링,0.55,2026-06-24 13:51:34
30,현대모비스,0.54,2026-06-24 13:51:34
