rank,name,score,ts
1,SK하이닉스,19.62,2026-07-19 13:01:55
2,삼성전자,17.06,2026-07-19 13:01:55
3,한화오션,3.97,2026-07-19 13:01:55
4,현대차,3.10,2026-07-19 13:01:55
5,삼성전기,2.06,2026-07-19 13:01:55
6,HLB,1.92,2026-07-19 13:01:55
7,NAVER,1.87,2026-07-19 13:01:55
8,LG전자,1.77,2026-07-19 13:01:55
9,두산에너빌리티,1.77,2026-07-19 13:01:55
10,알테오젠,1.76,2026-07-19 13:01:55
11,에코프로,1.59,2026-07-19 13:01:55
12,에코프로비엠,1.26,2026-07-19 13:01:55
13,한미반도체,1.18,2026-07-19 13:01:55
14,코오롱티슈진,1.17,2026-07-19 13:01:55
15,SK스퀘어,0.93,2026-07-19 13:01:55
16,삼성SDI,0.93,2026-07-19 13:01:55
17,흥구석유,0.86,2026-07-19 13:01:55
18,KODEX SK하이닉스단일종목레버리지,0.83,2026-07-19 13:01:55
19,삼성중공업,0.80,2026-07-19 13:01:55
20,SK이노베이션,0.74,2026-07-19 13:01:55
21,POSCO홀딩스,0.73,2026-07-19 13:01:55
22,네이처셀,0.73,2026-07-19 13:01:55
23,카카오,0.73,2026-07-19 13:01:55
24,한화솔루션,0.70,2026-07-19 13:01:55
25,SK이터닉스,0.69,2026-07-19 13:01:55
26,주성엔지니어링,0.69,2026-07-19 13:01:55
27,LG화학,0.67,2026-07-19 13:01:55
28,LG이노텍,0.66,2026-07-19 13:01:55
29,LS ELECTRIC,0.65,2026-07-19 13:01:55
30,금호타이어,0.64,2026-07-19 13:01:55
