rank,name,score,ts
1,삼성전자,14.03,2026-05-29 10:24:58
2,SK하이닉스,9.49,2026-05-29 10:24:58
3,LG전자,7.27,2026-05-29 10:24:58
4,삼성전기,5.74,2026-05-29 10:24:58
5,NAVER,4.88,2026-05-29 10:24:58
6,현대차,4.43,2026-05-29 10:24:58
7,LG씨엔에스,3.27,2026-05-29 10:24:58
8,삼성에스디에스,2.00,2026-05-29 10:24:58
9,LG이노텍,1.69,2026-05-29 10:24:58
10,두산에너빌리티,1.64,2026-05-29 10:24:58
11,카카오,1.54,2026-05-29 10:24:58
12,삼성전자우,1.50,2026-05-29 10:24:58
13,현대모비스,1.40,2026-05-29 10:24:58
14,삼성SDI,1.30,2026-05-29 10:24:58
15,대한광통신,1.28,2026-05-29 10:24:58
16,LS ELECTRIC,1.23,2026-05-29 10:24:58
17,현대오토에버,1.06,2026-05-29 10:24:58
18,한미반도체,1.06,2026-05-29 10:24:58
19,삼화콘덴서,0.96,2026-05-29 10:24:58
20,LG에너지솔루션,0.95,2026-05-29 10:24:58
21,대한전선,0.93,2026-05-29 10:24:58
22,대우건설,0.93,2026-05-29 10:24:58
23,디앤디파마텍,0.90,2026-05-29 10:24:58
24,LG디스플레이,0.87,2026-05-29 10:24:58
25,한화오션,0.86,2026-05-29 10:24:58
26,주성엔지니어링,0.84,2026-05-29 10:24:58
27,POSCO홀딩스,0.81,2026-05-29 10:24:58
28,에코프로,0.78,2026-05-29 10:24:58
29,삼성중공업,0.78,2026-05-29 10:24:58
30,한온시스템,0.72,2026-05-29 10:24:58
