rank,name,score,ts
1,삼성전자,15.39,2026-09-05 13:43:07
2,SK하이닉스,14.23,2026-09-05 13:43:07
3,삼성전기,2.54,2026-09-05 13:43:07
4,로보티즈,2.50,2026-09-05 13:43:07
5,현대차,2.26,2026-09-05 13:43:07
6,두산에너빌리티,2.04,2026-09-05 13:43:07
7,삼성SDI,1.92,2026-09-05 13:43:07
8,NAVER,1.85,2026-09-05 13:43:07
9,알테오젠,1.82,2026-09-05 13:43:07
10,한미반도체,1.71,2026-09-05 13:43:07
11,스카이랩스,1.65,2026-09-05 13:43:07
12,LG전자,1.59,2026-09-05 13:43:07
13,한화오션,1.23,2026-09-05 13:43:07
14,원익홀딩스,1.20,2026-09-05 13:43:07
15,POSCO홀딩스,1.15,2026-09-05 13:43:07
16,SK스퀘어,1.14,2026-09-05 13:43:07
17,HLB,1.06,2026-09-05 13:43:07
18,삼성전자우,1.05,2026-09-05 13:43:07
19,펄어비스,1.01,2026-09-05 13:43:07
20,SK텔레콤,0.97,2026-09-05 13:43:07
21,삼성중공업,0.91,2026-09-05 13:43:07
22,SK이노베이션,0.91,2026-09-05 13:43:07
23,주성엔지니어링,0.85,2026-09-05 13:43:07
24,LS ELECTRIC,0.84,2026-09-05 13:43:07
25,네이처셀,0.81,2026-09-05 13:43:07
26,라온로보틱스,0.81,2026-09-05 13:43:07
27,대한광통신,0.79,2026-09-05 13:43:07
28,대한항공,0.77,2026-09-05 13:43:07
29,에코프로,0.74,2026-09-05 13:43:07
30,현대제철,0.74,2026-09-05 13:43:07
