rank,name,score,ts
1,삼성전자,21.81,2026-08-18 13:03:53
2,SK하이닉스,18.74,2026-08-18 13:03:53
3,삼성전기,4.84,2026-08-18 13:03:53
4,현대차,2.58,2026-08-18 13:03:53
5,LG전자,2.41,2026-08-18 13:03:53
6,두산에너빌리티,1.90,2026-08-18 13:03:53
7,NAVER,1.83,2026-08-18 13:03:53
8,SK스퀘어,1.73,2026-08-18 13:03:53
9,삼성전자우,1.62,2026-08-18 13:03:53
10,주성엔지니어링,1.24,2026-08-18 13:03:53
11,삼성SDI,1.17,2026-08-18 13:03:53
12,한화오션,1.09,2026-08-18 13:03:53
13,코오롱티슈진,1.00,2026-08-18 13:03:53
14,한미반도체,0.93,2026-08-18 13:03:53
15,제주반도체,0.85,2026-08-18 13:03:53
16,HLB,0.84,2026-08-18 13:03:53
17,LG씨엔에스,0.81,2026-08-18 13:03:53
18,LG이노텍,0.80,2026-08-18 13:03:53
19,인제니아테라퓨틱스(Reg.S),0.79,2026-08-18 13:03:53
20,알테오젠,0.78,2026-08-18 13:03:53
21,HPSP,0.73,2026-08-18 13:03:53
22,삼성중공업,0.73,2026-08-18 13:03:53
23,에코프로,0.72,2026-08-18 13:03:53
24,HMM,0.71,2026-08-18 13:03:53
25,LS ELECTRIC,0.71,2026-08-18 13:03:53
26,대한광통신,0.70,2026-08-18 13:03:53
27,카카오,0.69,2026-08-18 13:03:53
28,로보티즈,0.68,2026-08-18 13:03:53
29,셀트리온,0.68,2026-08-18 13:03:53
30,SK텔레콤,0.62,2026-08-18 13:03:53
