rank,name,score,ts
1,삼성전자,21.82,2026-05-20 19:31:06
2,SK하이닉스,12.20,2026-05-20 19:31:06
3,현대차,4.84,2026-05-20 19:31:06
4,삼성전기,3.06,2026-05-20 19:31:06
5,LG전자,2.82,2026-05-20 19:31:06
6,두산에너빌리티,2.25,2026-05-20 19:31:06
7,한미반도체,1.97,2026-05-20 19:31:06
8,LS ELECTRIC,1.70,2026-05-20 19:31:06
9,삼성SDI,1.53,2026-05-20 19:31:06
10,금양,1.45,2026-05-20 19:31:06
11,NAVER,1.39,2026-05-20 19:31:06
12,POSCO홀딩스,1.31,2026-05-20 19:31:06
13,현대무벡스,1.24,2026-05-20 19:31:06
14,현대모비스,1.14,2026-05-20 19:31:06
15,대한광통신,1.10,2026-05-20 19:31:06
16,에코프로,1.07,2026-05-20 19:31:06
17,두산로보틱스,1.07,2026-05-20 19:31:06
18,삼성중공업,1.06,2026-05-20 19:31:06
19,미래에셋증권,1.04,2026-05-20 19:31:06
20,주성엔지니어링,0.93,2026-05-20 19:31:06
21,SK스퀘어,0.88,2026-05-20 19:31:06
22,산일전기,0.87,2026-05-20 19:31:06
23,카카오,0.82,2026-05-20 19:31:06
24,코스모로보틱스,0.80,2026-05-20 19:31:06
25,대우건설,0.80,2026-05-20 19:31:06
26,한화오션,0.78,2026-05-20 19:31:06
27,HD현대중공업,0.75,2026-05-20 19:31:06
28,현대오토에버,0.72,2026-05-20 19:31:06
29,레인보우로보틱스,0.71,2026-05-20 19:31:06
30,LG씨엔에스,0.70,2026-05-20 19:31:06
