rank,name,score,ts
1,삼성전자,5.63,2025-12-20 12:46:05
2,SK하이닉스,4.70,2025-12-20 12:46:05
3,이노스페이스,3.80,2025-12-20 12:46:05
4,두산에너빌리티,3.79,2025-12-20 12:46:05
5,에스피지,3.68,2025-12-20 12:46:05
6,한화오션,3.17,2025-12-20 12:46:05
7,에코프로,2.21,2025-12-20 12:46:05
8,NAVER,2.12,2025-12-20 12:46:05
9,미래에셋벤처투자,2.07,2025-12-20 12:46:05
10,에이비엘바이오,1.98,2025-12-20 12:46:05
11,알테오젠,1.87,2025-12-20 12:46:05
12,현대차,1.59,2025-12-20 12:46:05
13,삼성에피스홀딩스,1.56,2025-12-20 12:46:05
14,동양고속,1.56,2025-12-20 12:46:05
15,대성산업,1.52,2025-12-20 12:46:05
16,클로봇,1.49,2025-12-20 12:46:05
17,파두,1.46,2025-12-20 12:46:05
18,한화시스템,1.41,2025-12-20 12:46:05
19,알지노믹스,1.38,2025-12-20 12:46:05
20,에코프로비엠,1.29,2025-12-20 12:46:05
21,삼성중공업,1.22,2025-12-20 12:46:05
22,삼성SDI,1.13,2025-12-20 12:46:05
23,LG에너지솔루션,1.11,2025-12-20 12:46:05
24,원익홀딩스,1.07,2025-12-20 12:46:05
25,현대오토에버,1.07,2025-12-20 12:46:05
26,디앤디파마텍,1.00,2025-12-20 12:46:05
27,현대무벡스,0.99,2025-12-20 12:46:05
28,로킷헬스케어,0.94,2025-12-20 12:46:05
29,에임드바이오,0.94,2025-12-20 12:46:05
30,한국전력,0.87,2025-12-20 12:46:05
