rank,name,score,ts
1,삼성전자,10.53,2026-02-18 18:45:19
2,두산에너빌리티,5.19,2026-02-18 18:45:19
3,SK하이닉스,4.17,2026-02-18 18:45:19
4,현대차,3.59,2026-02-18 18:45:19
5,미래에셋증권,2.91,2026-02-18 18:45:19
6,에코프로,2.30,2026-02-18 18:45:19
7,한화솔루션,2.05,2026-02-18 18:45:19
8,POSCO홀딩스,1.92,2026-02-18 18:45:19
9,NAVER,1.90,2026-02-18 18:45:19
10,한화오션,1.87,2026-02-18 18:45:19
11,우리기술,1.63,2026-02-18 18:45:19
12,LG전자,1.53,2026-02-18 18:45:19
13,셀트리온,1.46,2026-02-18 18:45:19
14,에코프로비엠,1.40,2026-02-18 18:45:19
15,한국전력,1.36,2026-02-18 18:45:19
16,한미반도체,1.36,2026-02-18 18:45:19
17,삼성SDI,1.30,2026-02-18 18:45:19
18,현대ADM,1.24,2026-02-18 18:45:19
19,SK텔레콤,1.24,2026-02-18 18:45:19
20,카카오,1.20,2026-02-18 18:45:19
21,알테오젠,1.17,2026-02-18 18:45:19
22,SK증권,1.16,2026-02-18 18:45:19
23,삼성중공업,1.08,2026-02-18 18:45:19
24,SK이터닉스,1.03,2026-02-18 18:45:19
25,삼표시멘트,1.03,2026-02-18 18:45:19
26,휴림로봇,1.00,2026-02-18 18:45:19
27,한화시스템,0.97,2026-02-18 18:45:19
28,스피어,0.96,2026-02-18 18:45:19
29,한국항공우주,0.94,2026-02-18 18:45:19
30,비엘팜텍,0.93,2026-02-18 18:45:19
