rank,name,score,ts
1,삼성전자,8.25,2026-05-02 18:48:44
2,SK하이닉스,4.69,2026-05-02 18:48:44
3,현대차,3.74,2026-05-02 18:48:44
4,대한전선,2.58,2026-05-02 18:48:44
5,두산에너빌리티,2.48,2026-05-02 18:48:44
6,POSCO홀딩스,2.37,2026-05-02 18:48:44
7,삼성SDI,2.33,2026-05-02 18:48:44
8,대우건설,2.16,2026-05-02 18:48:44
9,에코프로,2.01,2026-05-02 18:48:44
10,한미반도체,1.87,2026-05-02 18:48:44
11,대원전선,1.85,2026-05-02 18:48:44
12,NAVER,1.59,2026-05-02 18:48:44
13,대한광통신,1.58,2026-05-02 18:48:44
14,LS ELECTRIC,1.49,2026-05-02 18:48:44
15,삼성중공업,1.48,2026-05-02 18:48:44
16,삼성전기,1.47,2026-05-02 18:48:44
17,에코프로비엠,1.38,2026-05-02 18:48:44
18,한화솔루션,1.33,2026-05-02 18:48:44
19,LG전자,1.32,2026-05-02 18:48:44
20,산일전기,1.30,2026-05-02 18:48:44
21,펄어비스,1.27,2026-05-02 18:48:44
22,삼천당제약,1.21,2026-05-02 18:48:44
23,한화오션,1.10,2026-05-02 18:48:44
24,삼성바이오로직스,1.00,2026-05-02 18:48:44
25,에이비엘바이오,1.00,2026-05-02 18:48:44
26,KBI메탈,0.93,2026-05-02 18:48:44
27,현대건설,0.92,2026-05-02 18:48:44
28,현대로템,0.90,2026-05-02 18:48:44
29,서울반도체,0.88,2026-05-02 18:48:44
30,알테오젠,0.88,2026-05-02 18:48:44
