rank,name,score,ts
1,SK하이닉스,20.51,2026-07-22 20:24:02
2,삼성전자,20.00,2026-07-22 20:24:02
3,현대차,3.23,2026-07-22 20:24:02
4,삼성전기,2.89,2026-07-22 20:24:02
5,NAVER,2.54,2026-07-22 20:24:02
6,SK스퀘어,2.32,2026-07-22 20:24:02
7,레인보우로보틱스,2.24,2026-07-22 20:24:02
8,LG전자,2.22,2026-07-22 20:24:02
9,삼천당제약,2.10,2026-07-22 20:24:02
10,두산에너빌리티,2.10,2026-07-22 20:24:02
11,한화오션,1.44,2026-07-22 20:24:02
12,한미반도체,1.43,2026-07-22 20:24:02
13,코오롱티슈진,1.29,2026-07-22 20:24:02
14,에스피지,1.08,2026-07-22 20:24:02
15,에코프로,1.05,2026-07-22 20:24:02
16,삼성SDI,0.92,2026-07-22 20:24:02
17,HLB,0.90,2026-07-22 20:24:02
18,포스코DX,0.86,2026-07-22 20:24:02
19,SK이터닉스,0.79,2026-07-22 20:24:02
20,삼성중공업,0.77,2026-07-22 20:24:02
21,삼성전자우,0.77,2026-07-22 20:24:02
22,SK텔레콤,0.76,2026-07-22 20:24:02
23,알테오젠,0.75,2026-07-22 20:24:02
24,가온전선,0.75,2026-07-22 20:24:02
25,현대모비스,0.75,2026-07-22 20:24:02
26,LS ELECTRIC,0.75,2026-07-22 20:24:02
27,POSCO홀딩스,0.62,2026-07-22 20:24:02
28,주성엔지니어링,0.58,2026-07-22 20:24:02
29,LG이노텍,0.57,2026-07-22 20:24:02
30,에코프로비엠,0.57,2026-07-22 20:24:02
