rank,name,score,ts
1,삼성전자,7.90,2026-01-11 13:00:19
2,현대차,4.82,2026-01-11 13:00:19
3,SK하이닉스,4.27,2026-01-11 13:00:19
4,한화시스템,3.65,2026-01-11 13:00:19
5,한화오션,3.54,2026-01-11 13:00:19
6,두산에너빌리티,2.97,2026-01-11 13:00:19
7,한미반도체,2.66,2026-01-11 13:00:19
8,삼성중공업,2.37,2026-01-11 13:00:19
9,계양전기,2.28,2026-01-11 13:00:19
10,셀트리온,2.00,2026-01-11 13:00:19
11,NAVER,1.84,2026-01-11 13:00:19
12,현대오토에버,1.82,2026-01-11 13:00:19
13,HLB,1.53,2026-01-11 13:00:19
14,에코프로,1.52,2026-01-11 13:00:19
15,알테오젠,1.45,2026-01-11 13:00:19
16,현대무벡스,1.30,2026-01-11 13:00:19
17,디앤디파마텍,1.27,2026-01-11 13:00:19
18,한국항공우주,1.24,2026-01-11 13:00:19
19,현대로템,1.20,2026-01-11 13:00:19
20,에이비엘바이오,1.12,2026-01-11 13:00:19
21,한화에어로스페이스,1.10,2026-01-11 13:00:19
22,휴림로봇,1.09,2026-01-11 13:00:19
23,제주반도체,1.08,2026-01-11 13:00:19
24,삼성SDI,0.96,2026-01-11 13:00:19
25,에코프로비엠,0.94,2026-01-11 13:00:19
26,대한광통신,0.93,2026-01-11 13:00:19
27,삼천당제약,0.91,2026-01-11 13:00:19
28,고영,0.91,2026-01-11 13:00:19
29,POSCO홀딩스,0.90,2026-01-11 13:00:19
30,원익홀딩스,0.87,2026-01-11 13:00:19
