rank,name,score,ts
1,삼성전자,15.43,2026-06-06 19:13:29
2,SK하이닉스,11.58,2026-06-06 19:13:29
3,LG전자,5.19,2026-06-06 19:13:29
4,NAVER,5.15,2026-06-06 19:13:29
5,현대차,3.91,2026-06-06 19:13:29
6,삼성전기,3.05,2026-06-06 19:13:29
7,두산로보틱스,2.68,2026-06-06 19:13:29
8,LG씨엔에스,2.16,2026-06-06 19:13:29
9,두산에너빌리티,1.91,2026-06-06 19:13:29
10,LG이노텍,1.44,2026-06-06 19:13:29
11,로보스타,1.28,2026-06-06 19:13:29
12,에코프로,1.25,2026-06-06 19:13:29
13,삼성SDI,1.10,2026-06-06 19:13:29
14,주성엔지니어링,1.04,2026-06-06 19:13:29
15,한미반도체,1.02,2026-06-06 19:13:29
16,대한광통신,0.96,2026-06-06 19:13:29
17,에코프로비엠,0.96,2026-06-06 19:13:29
18,SK텔레콤,0.95,2026-06-06 19:13:29
19,KODEX SK하이닉스단일종목레버리지,0.90,2026-06-06 19:13:29
20,현대모비스,0.88,2026-06-06 19:13:29
21,대우건설,0.88,2026-06-06 19:13:29
22,삼성중공업,0.88,2026-06-06 19:13:29
23,한화오션,0.87,2026-06-06 19:13:29
24,삼성에스디에스,0.85,2026-06-06 19:13:29
25,네이처셀,0.85,2026-06-06 19:13:29
26,KODEX 200선물인버스2X,0.83,2026-06-06 19:13:29
27,NC,0.82,2026-06-06 19:13:29
28,대한전선,0.78,2026-06-06 19:13:29
29,POSCO홀딩스,0.77,2026-06-06 19:13:29
30,미래에셋증권,0.72,2026-06-06 19:13:29
