rank,name,score,ts
1,삼성전자,10.38,2025-12-31 15:44:10
2,SK하이닉스,6.16,2025-12-31 15:44:10
3,두산에너빌리티,3.58,2025-12-31 15:44:10
4,원익홀딩스,2.73,2025-12-31 15:44:10
5,현대차,2.63,2025-12-31 15:44:10
6,에코프로,2.21,2025-12-31 15:44:10
7,셀트리온,2.11,2025-12-31 15:44:10
8,휴림로봇,2.07,2025-12-31 15:44:10
9,제주반도체,2.03,2025-12-31 15:44:10
10,현대무벡스,1.98,2025-12-31 15:44:10
11,한화오션,1.96,2025-12-31 15:44:10
12,NAVER,1.92,2025-12-31 15:44:10
13,HLB,1.56,2025-12-31 15:44:10
14,엘앤에프,1.49,2025-12-31 15:44:10
15,에이비엘바이오,1.48,2025-12-31 15:44:10
16,한미반도체,1.45,2025-12-31 15:44:10
17,삼성SDI,1.37,2025-12-31 15:44:10
18,셀루메드,1.32,2025-12-31 15:44:10
19,에코프로비엠,1.29,2025-12-31 15:44:10
20,삼성에피스홀딩스,1.23,2025-12-31 15:44:10
21,알테오젠,1.14,2025-12-31 15:44:10
22,LG에너지솔루션,1.11,2025-12-31 15:44:10
23,노타,1.11,2025-12-31 15:44:10
24,클로봇,1.07,2025-12-31 15:44:10
25,POSCO홀딩스,1.01,2025-12-31 15:44:10
26,계양전기,1.00,2025-12-31 15:44:10
27,JYP Ent.,0.97,2025-12-31 15:44:10
28,한화에어로스페이스,0.93,2025-12-31 15:44:10
29,삼성중공업,0.90,2025-12-31 15:44:10
30,하이브,0.89,2025-12-31 15:44:10
