rank,name,score,ts
1,삼성전자,8.95,2026-01-04 18:34:50
2,SK하이닉스,4.59,2026-01-04 18:34:50
3,셀트리온,2.96,2026-01-04 18:34:50
4,한미반도체,2.63,2026-01-04 18:34:50
5,한화오션,2.54,2026-01-04 18:34:50
6,휴림로봇,2.41,2026-01-04 18:34:50
7,현대무벡스,2.40,2026-01-04 18:34:50
8,두산에너빌리티,2.39,2026-01-04 18:34:50
9,현대차,2.25,2026-01-04 18:34:50
10,NAVER,2.04,2026-01-04 18:34:50
11,에코프로,1.87,2026-01-04 18:34:50
12,HLB,1.77,2026-01-04 18:34:50
13,제주반도체,1.75,2026-01-04 18:34:50
14,계양전기,1.53,2026-01-04 18:34:50
15,삼성SDI,1.52,2026-01-04 18:34:50
16,노타,1.40,2026-01-04 18:34:50
17,고영,1.38,2026-01-04 18:34:50
18,원익홀딩스,1.36,2026-01-04 18:34:50
19,에이비엘바이오,1.21,2026-01-04 18:34:50
20,POSCO홀딩스,1.15,2026-01-04 18:34:50
21,삼성에피스홀딩스,1.12,2026-01-04 18:34:50
22,알테오젠,1.10,2026-01-04 18:34:50
23,에코프로비엠,1.09,2026-01-04 18:34:50
24,현대로템,1.09,2026-01-04 18:34:50
25,재영솔루텍,1.09,2026-01-04 18:34:50
26,스피어,1.08,2026-01-04 18:34:50
27,JYP Ent.,1.08,2026-01-04 18:34:50
28,카카오,1.02,2026-01-04 18:34:50
29,레인보우로보틱스,0.98,2026-01-04 18:34:50
30,LG에너지솔루션,0.96,2026-01-04 18:34:50
