rank,name,score,ts
1,삼성전자,16.63,2026-06-11 17:11:27
2,SK하이닉스,12.36,2026-06-11 17:11:27
3,LG전자,7.37,2026-06-11 17:11:27
4,현대차,4.13,2026-06-11 17:11:27
5,삼성전기,3.84,2026-06-11 17:11:27
6,NAVER,3.20,2026-06-11 17:11:27
7,LG씨엔에스,2.22,2026-06-11 17:11:27
8,미래에셋증권,1.68,2026-06-11 17:11:27
9,두산에너빌리티,1.62,2026-06-11 17:11:27
10,주성엔지니어링,1.46,2026-06-11 17:11:27
11,두산로보틱스,1.43,2026-06-11 17:11:27
12,스피어,1.35,2026-06-11 17:11:27
13,현대무벡스,1.31,2026-06-11 17:11:27
14,LG이노텍,1.27,2026-06-11 17:11:27
15,삼성SDI,1.25,2026-06-11 17:11:27
16,한미반도체,1.24,2026-06-11 17:11:27
17,카카오,1.14,2026-06-11 17:11:27
18,현대모비스,1.09,2026-06-11 17:11:27
19,에코프로,1.06,2026-06-11 17:11:27
20,알테오젠,0.96,2026-06-11 17:11:27
21,한화오션,0.92,2026-06-11 17:11:27
22,원익IPS,0.87,2026-06-11 17:11:27
23,POSCO홀딩스,0.85,2026-06-11 17:11:27
24,삼성에스디에스,0.85,2026-06-11 17:11:27
25,현대오토에버,0.80,2026-06-11 17:11:27
26,삼성중공업,0.78,2026-06-11 17:11:27
27,HLB,0.75,2026-06-11 17:11:27
28,SK이터닉스,0.73,2026-06-11 17:11:27
29,LS ELECTRIC,0.72,2026-06-11 17:11:27
30,SKC,0.69,2026-06-11 17:11:27
