rank,name,score,ts
1,삼성전자,18.39,2026-06-30 13:51:13
2,SK하이닉스,13.61,2026-06-30 13:51:13
3,삼성전기,5.14,2026-06-30 13:51:13
4,SK스퀘어,3.70,2026-06-30 13:51:13
5,현대차,2.86,2026-06-30 13:51:13
6,주성엔지니어링,2.47,2026-06-30 13:51:13
7,LG전자,2.22,2026-06-30 13:51:13
8,두산에너빌리티,2.06,2026-06-30 13:51:13
9,에코프로,1.71,2026-06-30 13:51:13
10,삼성전자우,1.52,2026-06-30 13:51:13
11,한화오션,1.45,2026-06-30 13:51:13
12,NAVER,1.33,2026-06-30 13:51:13
13,금호건설,1.25,2026-06-30 13:51:13
14,LS ELECTRIC,1.17,2026-06-30 13:51:13
15,삼화콘덴서,1.12,2026-06-30 13:51:13
16,삼성SDI,1.10,2026-06-30 13:51:13
17,한미반도체,1.06,2026-06-30 13:51:13
18,LG에너지솔루션,1.01,2026-06-30 13:51:13
19,LG이노텍,1.01,2026-06-30 13:51:13
20,스트라드비젼,0.96,2026-06-30 13:51:13
21,제주반도체,0.89,2026-06-30 13:51:13
22,알테오젠,0.86,2026-06-30 13:51:13
23,삼성중공업,0.83,2026-06-30 13:51:13
24,대덕전자,0.81,2026-06-30 13:51:13
25,원익IPS,0.74,2026-06-30 13:51:13
26,SOL AI반도체TOP2플러스,0.74,2026-06-30 13:51:13
27,삼성물산,0.74,2026-06-30 13:51:13
28,대우건설,0.72,2026-06-30 13:51:13
29,POSCO홀딩스,0.69,2026-06-30 13:51:13
30,SK이터닉스,0.68,2026-06-30 13:51:13
