rank,name,score,ts
1,삼성전자,10.38,2026-04-18 15:50:26
2,SK하이닉스,5.59,2026-04-18 15:50:26
3,현대차,3.58,2026-04-18 15:50:26
4,대우건설,2.76,2026-04-18 15:50:26
5,삼성SDI,2.64,2026-04-18 15:50:26
6,두산에너빌리티,2.42,2026-04-18 15:50:26
7,대한광통신,2.04,2026-04-18 15:50:26
8,POSCO홀딩스,2.01,2026-04-18 15:50:26
9,삼성전기,1.94,2026-04-18 15:50:26
10,삼천당제약,1.89,2026-04-18 15:50:26
11,NAVER,1.67,2026-04-18 15:50:26
12,에코프로,1.65,2026-04-18 15:50:26
13,대한전선,1.30,2026-04-18 15:50:26
14,알지노믹스,1.28,2026-04-18 15:50:26
15,후성,1.26,2026-04-18 15:50:26
16,광전자,1.25,2026-04-18 15:50:26
17,펄어비스,1.22,2026-04-18 15:50:26
18,에코프로비엠,1.20,2026-04-18 15:50:26
19,HLB,1.15,2026-04-18 15:50:26
20,삼성E&A,1.15,2026-04-18 15:50:26
21,빛과전자,1.14,2026-04-18 15:50:26
22,한화오션,1.14,2026-04-18 15:50:26
23,삼성중공업,1.13,2026-04-18 15:50:26
24,우리기술,1.05,2026-04-18 15:50:26
25,미래에셋벤처투자,1.02,2026-04-18 15:50:26
26,우리로,1.00,2026-04-18 15:50:26
27,미래에셋증권,0.99,2026-04-18 15:50:26
28,한미반도체,0.98,2026-04-18 15:50:26
29,LIG디펜스앤에어로스페이스,0.94,2026-04-18 15:50:26
30,한화솔루션,0.94,2026-04-18 15:50:26
