rank,name,score,ts
1,삼성전자,16.46,2026-08-31 14:50:28
2,SK하이닉스,12.08,2026-08-31 14:50:28
3,LG전자,4.66,2026-08-31 14:50:28
4,두산에너빌리티,3.30,2026-08-31 14:50:28
5,삼성전기,3.00,2026-08-31 14:50:28
6,삼성SDI,2.67,2026-08-31 14:50:28
7,현대차,2.62,2026-08-31 14:50:28
8,엘앤에프,1.95,2026-08-31 14:50:28
9,금호전기,1.85,2026-08-31 14:50:28
10,SK이노베이션,1.77,2026-08-31 14:50:28
11,삼성전자우,1.60,2026-08-31 14:50:28
12,알테오젠,1.50,2026-08-31 14:50:28
13,포스코퓨처엠,1.42,2026-08-31 14:50:28
14,한미반도체,1.37,2026-08-31 14:50:28
15,NAVER,1.36,2026-08-31 14:50:28
16,금호건설,1.28,2026-08-31 14:50:28
17,SK스퀘어,1.13,2026-08-31 14:50:28
18,셀트리온,1.07,2026-08-31 14:50:28
19,POSCO홀딩스,0.99,2026-08-31 14:50:28
20,온코닉테라퓨틱스,0.96,2026-08-31 14:50:28
21,대우건설,0.94,2026-08-31 14:50:28
22,심텍,0.93,2026-08-31 14:50:28
23,에코프로,0.92,2026-08-31 14:50:28
24,LS ELECTRIC,0.89,2026-08-31 14:50:28
25,대한광통신,0.87,2026-08-31 14:50:28
26,LG씨엔에스,0.83,2026-08-31 14:50:28
27,한화오션,0.82,2026-08-31 14:50:28
28,SK텔레콤,0.79,2026-08-31 14:50:28
29,LG이노텍,0.77,2026-08-31 14:50:28
30,HLB,0.73,2026-08-31 14:50:28
