rank,name,score,ts
1,삼성전자,12.08,2026-02-07 18:52:11
2,SK하이닉스,6.33,2026-02-07 18:52:11
3,한화솔루션,4.17,2026-02-07 18:52:11
4,현대차,4.10,2026-02-07 18:52:11
5,두산에너빌리티,3.14,2026-02-07 18:52:11
6,에코프로,2.86,2026-02-07 18:52:11
7,NAVER,2.72,2026-02-07 18:52:11
8,삼표시멘트,2.17,2026-02-07 18:52:11
9,한미반도체,1.83,2026-02-07 18:52:11
10,삼성SDI,1.65,2026-02-07 18:52:11
11,한화오션,1.60,2026-02-07 18:52:11
12,알테오젠,1.58,2026-02-07 18:52:11
13,셀트리온,1.41,2026-02-07 18:52:11
14,에코프로비엠,1.40,2026-02-07 18:52:11
15,휴림로봇,1.30,2026-02-07 18:52:11
16,한화시스템,1.24,2026-02-07 18:52:11
17,POSCO홀딩스,1.23,2026-02-07 18:52:11
18,스피어,1.19,2026-02-07 18:52:11
19,미래에셋증권,1.16,2026-02-07 18:52:11
20,에이비엘바이오,0.95,2026-02-07 18:52:11
21,우리기술,0.94,2026-02-07 18:52:11
22,대한전선,0.94,2026-02-07 18:52:11
23,제주반도체,0.92,2026-02-07 18:52:11
24,뉴로메카,0.86,2026-02-07 18:52:11
25,비엘팜텍,0.85,2026-02-07 18:52:11
26,SK텔레콤,0.85,2026-02-07 18:52:11
27,한국전력,0.84,2026-02-07 18:52:11
28,카카오,0.83,2026-02-07 18:52:11
29,삼성중공업,0.81,2026-02-07 18:52:11
30,삼천당제약,0.80,2026-02-07 18:52:11
