rank,name,score,ts
1,삼성전자,17.10,2026-06-04 17:03:01
2,SK하이닉스,8.91,2026-06-04 17:03:01
3,LG전자,7.54,2026-06-04 17:03:01
4,NAVER,4.32,2026-06-04 17:03:01
5,삼성전기,4.11,2026-06-04 17:03:01
6,현대차,2.94,2026-06-04 17:03:01
7,주성엔지니어링,2.18,2026-06-04 17:03:01
8,LG씨엔에스,2.15,2026-06-04 17:03:01
9,두산로보틱스,2.13,2026-06-04 17:03:01
10,한미반도체,2.01,2026-06-04 17:03:01
11,두산에너빌리티,1.65,2026-06-04 17:03:01
12,삼성전자우,1.42,2026-06-04 17:03:01
13,LG이노텍,1.36,2026-06-04 17:03:01
14,삼성중공업,1.35,2026-06-04 17:03:01
15,삼성SDI,1.06,2026-06-04 17:03:01
16,삼성에스디에스,1.05,2026-06-04 17:03:01
17,SK텔레콤,1.05,2026-06-04 17:03:01
18,대한광통신,0.99,2026-06-04 17:03:01
19,디앤디파마텍,0.93,2026-06-04 17:03:01
20,삼성물산,0.91,2026-06-04 17:03:01
21,에코프로,0.87,2026-06-04 17:03:01
22,현대모비스,0.87,2026-06-04 17:03:01
23,SKC,0.79,2026-06-04 17:03:01
24,네이처셀,0.76,2026-06-04 17:03:01
25,한화오션,0.75,2026-06-04 17:03:01
26,원익IPS,0.73,2026-06-04 17:03:01
27,대우건설,0.72,2026-06-04 17:03:01
28,POSCO홀딩스,0.72,2026-06-04 17:03:01
29,제주반도체,0.72,2026-06-04 17:03:01
30,SK네트웍스,0.69,2026-06-04 17:03:01
