rank,name,score,ts
1,삼성전자,25.93,2026-07-09 13:27:11
2,SK하이닉스,19.29,2026-07-09 13:27:11
3,현대차,3.47,2026-07-09 13:27:11
4,LG전자,3.38,2026-07-09 13:27:11
5,삼성전기,3.05,2026-07-09 13:27:11
6,한화오션,2.13,2026-07-09 13:27:11
7,NAVER,1.87,2026-07-09 13:27:11
8,SK스퀘어,1.70,2026-07-09 13:27:11
9,두산에너빌리티,1.59,2026-07-09 13:27:11
10,삼성전자우,1.30,2026-07-09 13:27:11
11,네이처셀,1.16,2026-07-09 13:27:11
12,한미반도체,1.05,2026-07-09 13:27:11
13,삼성SDI,1.03,2026-07-09 13:27:11
14,금호건설,1.03,2026-07-09 13:27:11
15,HLB,0.94,2026-07-09 13:27:11
16,한성기업,0.91,2026-07-09 13:27:11
17,한화에어로스페이스,0.81,2026-07-09 13:27:11
18,흥구석유,0.79,2026-07-09 13:27:11
19,에코프로,0.78,2026-07-09 13:27:11
20,주성엔지니어링,0.73,2026-07-09 13:27:11
21,LS ELECTRIC,0.72,2026-07-09 13:27:11
22,POSCO홀딩스,0.65,2026-07-09 13:27:11
23,LG이노텍,0.64,2026-07-09 13:27:11
24,삼성중공업,0.63,2026-07-09 13:27:11
25,대우건설,0.55,2026-07-09 13:27:11
26,기아,0.53,2026-07-09 13:27:11
27,알테오젠,0.51,2026-07-09 13:27:11
28,대한광통신,0.50,2026-07-09 13:27:11
29,LG에너지솔루션,0.50,2026-07-09 13:27:11
30,KODEX SK하이닉스단일종목레버리지,0.50,2026-07-09 13:27:11
