rank,name,score,ts
1,삼성전자,17.83,2026-03-05 18:45:01
2,SK하이닉스,6.87,2026-03-05 18:45:01
3,LIG넥스원,4.49,2026-03-05 18:45:01
4,한화시스템,4.36,2026-03-05 18:45:01
5,현대차,4.32,2026-03-05 18:45:01
6,한화솔루션,3.13,2026-03-05 18:45:01
7,두산에너빌리티,2.73,2026-03-05 18:45:01
8,한미반도체,2.69,2026-03-05 18:45:01
9,에코프로,2.35,2026-03-05 18:45:01
10,케이뱅크,2.22,2026-03-05 18:45:01
11,한화에어로스페이스,1.85,2026-03-05 18:45:01
12,S-Oil,1.82,2026-03-05 18:45:01
13,삼성SDI,1.44,2026-03-05 18:45:01
14,NAVER,1.33,2026-03-05 18:45:01
15,미래에셋증권,1.21,2026-03-05 18:45:01
16,한화오션,1.15,2026-03-05 18:45:01
17,삼천당제약,1.10,2026-03-05 18:45:01
18,흥구석유,1.10,2026-03-05 18:45:01
19,현대로템,1.05,2026-03-05 18:45:01
20,우리기술,0.99,2026-03-05 18:45:01
21,POSCO홀딩스,0.94,2026-03-05 18:45:01
22,삼성중공업,0.93,2026-03-05 18:45:01
23,풍산,0.92,2026-03-05 18:45:01
24,카카오,0.91,2026-03-05 18:45:01
25,한국전력,0.90,2026-03-05 18:45:01
26,LG전자,0.87,2026-03-05 18:45:01
27,에코프로비엠,0.87,2026-03-05 18:45:01
28,셀트리온,0.83,2026-03-05 18:45:01
29,SK이노베이션,0.82,2026-03-05 18:45:01
30,알테오젠,0.79,2026-03-05 18:45:01
