rank,name,score,ts
1,삼성전자,14.29,2026-05-08 16:01:35
2,SK하이닉스,13.00,2026-05-08 16:01:35
3,현대차,7.78,2026-05-08 16:01:35
4,대한전선,3.58,2026-05-08 16:01:35
5,대한광통신,2.39,2026-05-08 16:01:35
6,두산에너빌리티,2.31,2026-05-08 16:01:35
7,알테오젠,1.94,2026-05-08 16:01:35
8,NAVER,1.77,2026-05-08 16:01:35
9,삼성전자우,1.55,2026-05-08 16:01:35
10,현대오토에버,1.46,2026-05-08 16:01:35
11,현대무벡스,1.38,2026-05-08 16:01:35
12,현대모비스,1.26,2026-05-08 16:01:35
13,대우건설,1.26,2026-05-08 16:01:35
14,삼성중공업,1.25,2026-05-08 16:01:35
15,POSCO홀딩스,1.23,2026-05-08 16:01:35
16,삼성SDI,1.15,2026-05-08 16:01:35
17,에코프로,1.05,2026-05-08 16:01:35
18,LS ELECTRIC,1.05,2026-05-08 16:01:35
19,삼성전기,1.02,2026-05-08 16:01:35
20,에코프로비엠,0.96,2026-05-08 16:01:35
21,레인보우로보틱스,0.96,2026-05-08 16:01:35
22,SK스퀘어,0.95,2026-05-08 16:01:35
23,삼성E&A,0.95,2026-05-08 16:01:35
24,SKC,0.92,2026-05-08 16:01:35
25,미래에셋증권,0.92,2026-05-08 16:01:35
26,대원전선,0.91,2026-05-08 16:01:35
27,LG전자,0.88,2026-05-08 16:01:35
28,기아,0.87,2026-05-08 16:01:35
29,가온전선,0.85,2026-05-08 16:01:35
30,두산퓨얼셀,0.81,2026-05-08 16:01:35
