rank,name,score,ts
1,SK하이닉스,17.02,2026-08-09 11:33:32
2,삼성전자,13.76,2026-08-09 11:33:32
3,NAVER,2.77,2026-08-09 11:33:32
4,삼성전기,2.49,2026-08-09 11:33:32
5,LG전자,2.38,2026-08-09 11:33:32
6,두산에너빌리티,2.08,2026-08-09 11:33:32
7,삼성SDI,2.05,2026-08-09 11:33:32
8,현대차,1.79,2026-08-09 11:33:32
9,알테오젠,1.69,2026-08-09 11:33:32
10,한화솔루션,1.62,2026-08-09 11:33:32
11,한화오션,1.49,2026-08-09 11:33:32
12,에코프로,1.43,2026-08-09 11:33:32
13,POSCO홀딩스,1.25,2026-08-09 11:33:32
14,셀트리온,1.19,2026-08-09 11:33:32
15,HLB,1.15,2026-08-09 11:33:32
16,카카오,1.14,2026-08-09 11:33:32
17,대한광통신,1.11,2026-08-09 11:33:32
18,SK스퀘어,1.09,2026-08-09 11:33:32
19,SK이노베이션,1.05,2026-08-09 11:33:32
20,삼성중공업,0.94,2026-08-09 11:33:32
21,포스코퓨처엠,0.94,2026-08-09 11:33:32
22,엘앤에프,0.92,2026-08-09 11:33:32
23,OCI홀딩스,0.92,2026-08-09 11:33:32
24,한미반도체,0.83,2026-08-09 11:33:32
25,LG에너지솔루션,0.81,2026-08-09 11:33:32
26,주성엔지니어링,0.79,2026-08-09 11:33:32
27,SK이터닉스,0.78,2026-08-09 11:33:32
28,LS ELECTRIC,0.77,2026-08-09 11:33:32
29,LG씨엔에스,0.76,2026-08-09 11:33:32
30,금호타이어,0.76,2026-08-09 11:33:32
