rank,name,score,ts
1,SK하이닉스,19.33,2026-08-21 10:30:07
2,삼성전자,19.23,2026-08-21 10:30:07
3,삼성전자우,4.31,2026-08-21 10:30:07
4,삼성전기,3.86,2026-08-21 10:30:07
5,두산에너빌리티,2.32,2026-08-21 10:30:07
6,현대차,1.97,2026-08-21 10:30:07
7,LG전자,1.82,2026-08-21 10:30:07
8,SK스퀘어,1.65,2026-08-21 10:30:07
9,금호건설,1.56,2026-08-21 10:30:07
10,NAVER,1.52,2026-08-21 10:30:07
11,SK증권,1.49,2026-08-21 10:30:07
12,알테오젠,1.34,2026-08-21 10:30:07
13,카카오,1.22,2026-08-21 10:30:07
14,금호전기,1.08,2026-08-21 10:30:07
15,한화오션,1.05,2026-08-21 10:30:07
16,삼성SDI,1.05,2026-08-21 10:30:07
17,코오롱티슈진,0.90,2026-08-21 10:30:07
18,한미반도체,0.78,2026-08-21 10:30:07
19,한화에어로스페이스,0.75,2026-08-21 10:30:07
20,HLB,0.74,2026-08-21 10:30:07
21,SK이터닉스,0.74,2026-08-21 10:30:07
22,삼성중공업,0.73,2026-08-21 10:30:07
23,LS ELECTRIC,0.73,2026-08-21 10:30:07
24,LG이노텍,0.70,2026-08-21 10:30:07
25,에코프로,0.69,2026-08-21 10:30:07
26,셀트리온,0.67,2026-08-21 10:30:07
27,한화솔루션,0.65,2026-08-21 10:30:07
28,코미코,0.61,2026-08-21 10:30:07
29,POSCO홀딩스,0.58,2026-08-21 10:30:07
30,기도산업,0.58,2026-08-21 10:30:07
