rank,name,score,ts
1,삼성전자,8.18,2026-01-18 12:57:15
2,SK하이닉스,4.37,2026-01-18 12:57:15
3,두산에너빌리티,4.23,2026-01-18 12:57:15
4,현대차,3.83,2026-01-18 12:57:15
5,휴림로봇,2.87,2026-01-18 12:57:15
6,NAVER,2.79,2026-01-18 12:57:15
7,뉴로메카,2.75,2026-01-18 12:57:15
8,한화오션,2.40,2026-01-18 12:57:15
9,알테오젠,2.34,2026-01-18 12:57:15
10,포스코DX,1.97,2026-01-18 12:57:15
11,한화시스템,1.90,2026-01-18 12:57:15
12,모베이스전자,1.80,2026-01-18 12:57:15
13,POSCO홀딩스,1.78,2026-01-18 12:57:15
14,한미반도체,1.55,2026-01-18 12:57:15
15,LG씨엔에스,1.38,2026-01-18 12:57:15
16,에코프로,1.33,2026-01-18 12:57:15
17,우리기술,1.25,2026-01-18 12:57:15
18,삼성중공업,1.24,2026-01-18 12:57:15
19,현대무벡스,1.22,2026-01-18 12:57:15
20,위메이드,1.14,2026-01-18 12:57:15
21,에이비엘바이오,1.08,2026-01-18 12:57:15
22,HLB,1.07,2026-01-18 12:57:15
23,셀트리온,1.00,2026-01-18 12:57:15
24,클로봇,1.00,2026-01-18 12:57:15
25,삼천당제약,0.99,2026-01-18 12:57:15
26,유진로봇,0.98,2026-01-18 12:57:15
27,현대건설,0.97,2026-01-18 12:57:15
28,삼성SDI,0.97,2026-01-18 12:57:15
29,한화갤러리아,0.93,2026-01-18 12:57:15
30,디앤디파마텍,0.92,2026-01-18 12:57:15
