rank,name,score,ts
1,휴림로봇,7.25,2026-01-25 13:03:01
2,현대차,6.13,2026-01-25 13:03:01
3,삼성전자,4.72,2026-01-25 13:03:01
4,NAVER,3.17,2026-01-25 13:03:01
5,뉴로메카,2.96,2026-01-25 13:03:01
6,현대무벡스,2.74,2026-01-25 13:03:01
7,삼성SDI,2.59,2026-01-25 13:03:01
8,두산에너빌리티,2.47,2026-01-25 13:03:01
9,SK하이닉스,2.47,2026-01-25 13:03:01
10,카카오페이,2.45,2026-01-25 13:03:01
11,알테오젠,2.44,2026-01-25 13:03:01
12,다날,2.25,2026-01-25 13:03:01
13,한화오션,2.07,2026-01-25 13:03:01
14,에코프로,1.76,2026-01-25 13:03:01
15,POSCO홀딩스,1.64,2026-01-25 13:03:01
16,우리기술,1.54,2026-01-25 13:03:01
17,삼천당제약,1.51,2026-01-25 13:03:01
18,HLB,1.38,2026-01-25 13:03:01
19,한국전력,1.34,2026-01-25 13:03:01
20,LG씨엔에스,1.29,2026-01-25 13:03:01
21,카카오,1.27,2026-01-25 13:03:01
22,미래에셋증권,1.21,2026-01-25 13:03:01
23,에이비엘바이오,1.12,2026-01-25 13:03:01
24,에코프로비엠,1.10,2026-01-25 13:03:01
25,펄어비스,1.05,2026-01-25 13:03:01
26,삼성중공업,1.04,2026-01-25 13:03:01
27,셀트리온,0.93,2026-01-25 13:03:01
28,레인보우로보틱스,0.83,2026-01-25 13:03:01
29,현대로템,0.81,2026-01-25 13:03:01
30,이수스페셜티케미컬,0.80,2026-01-25 13:03:01
