rank,name,score,ts
1,삼성전자,14.76,2026-03-29 15:47:42
2,SK하이닉스,6.26,2026-03-29 15:47:42
3,펄어비스,4.69,2026-03-29 15:47:42
4,한화솔루션,3.24,2026-03-29 15:47:42
5,현대차,2.99,2026-03-29 15:47:42
6,두산에너빌리티,2.33,2026-03-29 15:47:42
7,대우건설,2.15,2026-03-29 15:47:42
8,삼천당제약,2.07,2026-03-29 15:47:42
9,에코프로,2.07,2026-03-29 15:47:42
10,우리기술,1.66,2026-03-29 15:47:42
11,우리로,1.48,2026-03-29 15:47:42
12,삼성SDI,1.41,2026-03-29 15:47:42
13,대한광통신,1.40,2026-03-29 15:47:42
14,에코프로비엠,1.39,2026-03-29 15:47:42
15,NAVER,1.32,2026-03-29 15:47:42
16,흥구석유,1.28,2026-03-29 15:47:42
17,흥아해운,1.26,2026-03-29 15:47:42
18,한화시스템,1.22,2026-03-29 15:47:42
19,HLB,1.19,2026-03-29 15:47:42
20,알테오젠,1.16,2026-03-29 15:47:42
21,엘앤에프,1.10,2026-03-29 15:47:42
22,LIG넥스원,1.07,2026-03-29 15:47:42
23,POSCO홀딩스,1.03,2026-03-29 15:47:42
24,미래에셋증권,1.02,2026-03-29 15:47:42
25,한화오션,1.00,2026-03-29 15:47:42
26,한미반도체,0.96,2026-03-29 15:47:42
27,삼성중공업,0.94,2026-03-29 15:47:42
28,SK이터닉스,0.93,2026-03-29 15:47:42
29,스피어,0.86,2026-03-29 15:47:42
30,셀트리온,0.81,2026-03-29 15:47:42
