rank,name,score,ts
1,SK하이닉스,17.65,2026-07-23 12:51:13
2,삼성전자,16.68,2026-07-23 12:51:13
3,NAVER,4.57,2026-07-23 12:51:13
4,SK이터닉스,3.63,2026-07-23 12:51:13
5,삼성전기,2.74,2026-07-23 12:51:13
6,SK스퀘어,2.54,2026-07-23 12:51:13
7,코오롱티슈진,2.28,2026-07-23 12:51:13
8,현대차,2.11,2026-07-23 12:51:13
9,한미반도체,1.92,2026-07-23 12:51:13
10,LG전자,1.57,2026-07-23 12:51:13
11,두산에너빌리티,1.47,2026-07-23 12:51:13
12,한화오션,1.37,2026-07-23 12:51:13
13,LS ELECTRIC,1.34,2026-07-23 12:51:13
14,삼성중공업,1.32,2026-07-23 12:51:13
15,삼성전자우,1.12,2026-07-23 12:51:13
16,주성엔지니어링,1.07,2026-07-23 12:51:13
17,삼천당제약,1.06,2026-07-23 12:51:13
18,알테오젠,1.04,2026-07-23 12:51:13
19,다날,0.97,2026-07-23 12:51:13
20,레인보우로보틱스,0.96,2026-07-23 12:51:13
21,SK이노베이션,0.94,2026-07-23 12:51:13
22,에코프로,0.82,2026-07-23 12:51:13
23,삼성SDI,0.79,2026-07-23 12:51:13
24,SK오션플랜트,0.77,2026-07-23 12:51:13
25,카카오,0.75,2026-07-23 12:51:13
26,HLB,0.73,2026-07-23 12:51:13
27,POSCO홀딩스,0.70,2026-07-23 12:51:13
28,대원전선,0.70,2026-07-23 12:51:13
29,LG씨엔에스,0.62,2026-07-23 12:51:13
30,한국항공우주,0.61,2026-07-23 12:51:13
