rank,name,score,ts
1,삼성전자,11.20,2026-01-16 18:38:58
2,두산에너빌리티,4.34,2026-01-16 18:38:58
3,SK하이닉스,3.69,2026-01-16 18:38:58
4,현대차,3.48,2026-01-16 18:38:58
5,알테오젠,3.40,2026-01-16 18:38:58
6,휴림로봇,2.87,2026-01-16 18:38:58
7,POSCO홀딩스,2.72,2026-01-16 18:38:58
8,뉴로메카,2.38,2026-01-16 18:38:58
9,유진로봇,2.24,2026-01-16 18:38:58
10,NAVER,2.12,2026-01-16 18:38:58
11,포스코DX,1.99,2026-01-16 18:38:58
12,한화오션,1.72,2026-01-16 18:38:58
13,한화시스템,1.63,2026-01-16 18:38:58
14,LG씨엔에스,1.62,2026-01-16 18:38:58
15,지투지바이오,1.61,2026-01-16 18:38:58
16,에이비엘바이오,1.40,2026-01-16 18:38:58
17,우리기술,1.33,2026-01-16 18:38:58
18,현대무벡스,1.26,2026-01-16 18:38:58
19,삼성중공업,1.16,2026-01-16 18:38:58
20,삼천당제약,1.12,2026-01-16 18:38:58
21,한미반도체,1.11,2026-01-16 18:38:58
22,LG전자,1.10,2026-01-16 18:38:58
23,에코프로,1.04,2026-01-16 18:38:58
24,클로봇,1.03,2026-01-16 18:38:58
25,한화,1.02,2026-01-16 18:38:58
26,한화갤러리아,1.00,2026-01-16 18:38:58
27,대한항공,0.98,2026-01-16 18:38:58
28,대우건설,0.97,2026-01-16 18:38:58
29,셀트리온,0.95,2026-01-16 18:38:58
30,모베이스전자,0.93,2026-01-16 18:38:58
