rank,name,score,ts
1,삼성전자,12.74,2026-02-14 13:54:52
2,SK하이닉스,4.42,2026-02-14 13:54:52
3,두산에너빌리티,3.92,2026-02-14 13:54:52
4,미래에셋증권,3.45,2026-02-14 13:54:52
5,현대차,3.35,2026-02-14 13:54:52
6,에코프로,2.11,2026-02-14 13:54:52
7,NAVER,1.98,2026-02-14 13:54:52
8,우리기술,1.82,2026-02-14 13:54:52
9,한화솔루션,1.68,2026-02-14 13:54:52
10,LG전자,1.66,2026-02-14 13:54:52
11,POSCO홀딩스,1.63,2026-02-14 13:54:52
12,SK텔레콤,1.52,2026-02-14 13:54:52
13,한화오션,1.50,2026-02-14 13:54:52
14,셀트리온,1.33,2026-02-14 13:54:52
15,SK증권,1.30,2026-02-14 13:54:52
16,삼성SDI,1.27,2026-02-14 13:54:52
17,한미반도체,1.27,2026-02-14 13:54:52
18,에코프로비엠,1.26,2026-02-14 13:54:52
19,삼성전자우,1.22,2026-02-14 13:54:52
20,카카오,1.22,2026-02-14 13:54:52
21,현대ADM,1.21,2026-02-14 13:54:52
22,비엘팜텍,1.21,2026-02-14 13:54:52
23,스피어,1.20,2026-02-14 13:54:52
24,한국항공우주,1.14,2026-02-14 13:54:52
25,SK이터닉스,1.11,2026-02-14 13:54:52
26,삼표시멘트,1.00,2026-02-14 13:54:52
27,삼성중공업,1.00,2026-02-14 13:54:52
28,알테오젠,0.99,2026-02-14 13:54:52
29,펄어비스,0.94,2026-02-14 13:54:52
30,한화시스템,0.89,2026-02-14 13:54:52
