rank,name,score,ts
1,삼성전자,17.36,2026-09-07 13:58:48
2,SK하이닉스,15.50,2026-09-07 13:58:48
3,두산에너빌리티,5.44,2026-09-07 13:58:48
4,스카이랩스,3.41,2026-09-07 13:58:48
5,LG전자,3.18,2026-09-07 13:58:48
6,삼성전기,2.47,2026-09-07 13:58:48
7,현대차,2.05,2026-09-07 13:58:48
8,삼성전자우,1.77,2026-09-07 13:58:48
9,HLB,1.47,2026-09-07 13:58:48
10,삼성SDI,1.45,2026-09-07 13:58:48
11,로보티즈,1.44,2026-09-07 13:58:48
12,SK스퀘어,1.36,2026-09-07 13:58:48
13,한미반도체,1.36,2026-09-07 13:58:48
14,두산퓨얼셀,1.35,2026-09-07 13:58:48
15,NAVER,1.27,2026-09-07 13:58:48
16,알테오젠,1.16,2026-09-07 13:58:48
17,대우건설,0.97,2026-09-07 13:58:48
18,가온전선,0.93,2026-09-07 13:58:48
19,한화오션,0.90,2026-09-07 13:58:48
20,LS ELECTRIC,0.87,2026-09-07 13:58:48
21,주성엔지니어링,0.83,2026-09-07 13:58:48
22,삼성중공업,0.81,2026-09-07 13:58:48
23,대한광통신,0.79,2026-09-07 13:58:48
24,HPSP,0.75,2026-09-07 13:58:48
25,효성중공업,0.72,2026-09-07 13:58:48
26,POSCO홀딩스,0.72,2026-09-07 13:58:48
27,비에이치아이,0.71,2026-09-07 13:58:48
28,셀트리온,0.67,2026-09-07 13:58:48
29,SK이노베이션,0.61,2026-09-07 13:58:48
30,JW신약,0.59,2026-09-07 13:58:48
