[네이버 인기검색 합계 Top30] (최근 12 스냅샷 기반)
생성시각: 2026-01-14 15:44:27
스냅샷 수: 12개
------------------------------------------------
 1. 삼성전자 | 합계: 110.84
 2. 현대차 | 합계: 65.98
 3. SK하이닉스 | 합계: 56.51
 4. 한화오션 | 합계: 47.41
 5. 두산에너빌리티 | 합계: 38.48
 6. POSCO홀딩스 | 합계: 33.53
 7. 한화시스템 | 합계: 33.07
 8. NAVER | 합계: 25.35
 9. 한미반도체 | 합계: 22.57
10. 셀트리온 | 합계: 22.27
11. 삼성SDI | 합계: 19.88
12. 에코프로 | 합계: 19.41
13. 삼성중공업 | 합계: 17.71
14. 휴림로봇 | 합계: 17.39
15. 현대건설 | 합계: 17.10
16. 뉴로메카 | 합계: 15.55
17. 한국전력 | 합계: 12.77
18. 알테오젠 | 합계: 12.38
19. 디앤디파마텍 | 합계: 11.92
20. HLB | 합계: 10.71
21. 현대오토에버 | 합계: 9.33
22. 한화에어로스페이스 | 합계: 8.52
23. 고영 | 합계: 8.46
24. 에스피지 | 합계: 7.72
25. 현대모비스 | 합계: 7.12
26. 한화 | 합계: 6.92
27. 원익홀딩스 | 합계: 6.44
28. 현대로템 | 합계: 6.44
29. 카카오 | 합계: 6.21
30. 신성델타테크 | 합계: 5.81
