rank,name,score,ts
1,삼성전자,30.00,2026-09-15 20:55:37
2,SK하이닉스,29.00,2026-09-15 20:55:37
3,두산에너빌리티,28.00,2026-09-15 20:55:37
4,삼성전기,27.00,2026-09-15 20:55:37
5,삼성전자우,26.00,2026-09-15 20:55:37
6,현대차,25.00,2026-09-15 20:55:37
7,한전기술,24.00,2026-09-15 20:55:37
8,삼성SDI,23.00,2026-09-15 20:55:37
9,주성엔지니어링,22.00,2026-09-15 20:55:37
10,LG전자,21.00,2026-09-15 20:55:37
11,에스피지,20.00,2026-09-15 20:55:37
12,HLB,19.00,2026-09-15 20:55:37
13,미투온,18.00,2026-09-15 20:55:37
14,에이비엘바이오,17.00,2026-09-15 20:55:37
15,삼성중공업,16.00,2026-09-15 20:55:37
16,SK스퀘어,15.00,2026-09-15 20:55:37
17,NAVER,14.00,2026-09-15 20:55:37
18,대우건설,13.00,2026-09-15 20:55:37
19,로보티즈,12.00,2026-09-15 20:55:37
20,알테오젠,11.00,2026-09-15 20:55:37
21,한미반도체,10.00,2026-09-15 20:55:37
22,한화오션,9.00,2026-09-15 20:55:37
23,DB하이텍,8.00,2026-09-15 20:55:37
24,원익홀딩스,7.00,2026-09-15 20:55:37
25,대한광통신,6.00,2026-09-15 20:55:37
26,POSCO홀딩스,5.00,2026-09-15 20:55:37
27,SK이노베이션,4.00,2026-09-15 20:55:37
28,에코프로,3.00,2026-09-15 20:55:37
29,두산퓨얼셀,2.00,2026-09-15 20:55:37
30,우리기술,1.00,2026-09-15 20:55:37
