rank,name,score,ts
1,삼성전자,9.80,2026-02-10 12:37:35
2,휴림로봇,5.08,2026-02-10 12:37:35
3,SK하이닉스,5.07,2026-02-10 12:37:35
4,한화솔루션,3.42,2026-02-10 12:37:35
5,현대차,3.38,2026-02-10 12:37:35
6,유진로봇,2.44,2026-02-10 12:37:35
7,두산에너빌리티,2.43,2026-02-10 12:37:35
8,NAVER,2.37,2026-02-10 12:37:35
9,에코프로,2.14,2026-02-10 12:37:35
10,대한항공,2.11,2026-02-10 12:37:35
11,삼표시멘트,2.06,2026-02-10 12:37:35
12,대우건설,1.90,2026-02-10 12:37:35
13,한화에어로스페이스,1.71,2026-02-10 12:37:35
14,한온시스템,1.53,2026-02-10 12:37:35
15,한화오션,1.37,2026-02-10 12:37:35
16,이마트,1.28,2026-02-10 12:37:35
17,삼천당제약,1.21,2026-02-10 12:37:35
18,미래에셋증권,1.19,2026-02-10 12:37:35
19,셀트리온,1.16,2026-02-10 12:37:35
20,삼성SDI,1.15,2026-02-10 12:37:35
21,POSCO홀딩스,1.14,2026-02-10 12:37:35
22,한화시스템,1.14,2026-02-10 12:37:35
23,한미약품,1.11,2026-02-10 12:37:35
24,비엘팜텍,1.10,2026-02-10 12:37:35
25,카카오,1.08,2026-02-10 12:37:35
26,알테오젠,0.95,2026-02-10 12:37:35
27,한화비전,0.92,2026-02-10 12:37:35
28,삼성중공업,0.91,2026-02-10 12:37:35
29,한국전력,0.87,2026-02-10 12:37:35
30,제주반도체,0.86,2026-02-10 12:37:35
