rank,name,score,ts
1,삼성전자,11.35,2026-02-20 18:44:25
2,SK하이닉스,8.77,2026-02-20 18:44:25
3,두산에너빌리티,3.83,2026-02-20 18:44:25
4,한화오션,3.58,2026-02-20 18:44:25
5,미래에셋증권,3.03,2026-02-20 18:44:25
6,한화솔루션,2.95,2026-02-20 18:44:25
7,현대차,2.70,2026-02-20 18:44:25
8,에코프로,1.95,2026-02-20 18:44:25
9,한화시스템,1.87,2026-02-20 18:44:25
10,NAVER,1.77,2026-02-20 18:44:25
11,SK,1.74,2026-02-20 18:44:25
12,삼성SDI,1.63,2026-02-20 18:44:25
13,롯데지주,1.55,2026-02-20 18:44:25
14,POSCO홀딩스,1.46,2026-02-20 18:44:25
15,우리기술,1.41,2026-02-20 18:44:25
16,신영증권,1.30,2026-02-20 18:44:25
17,부국증권,1.25,2026-02-20 18:44:25
18,삼성중공업,1.23,2026-02-20 18:44:25
19,한화에어로스페이스,1.08,2026-02-20 18:44:25
20,한화생명,1.03,2026-02-20 18:44:25
21,한미반도체,0.99,2026-02-20 18:44:25
22,SK증권,0.98,2026-02-20 18:44:25
23,셀트리온,0.95,2026-02-20 18:44:25
24,LG전자,0.94,2026-02-20 18:44:25
25,삼성전자우,0.91,2026-02-20 18:44:25
26,NH투자증권,0.89,2026-02-20 18:44:25
27,삼성전기,0.89,2026-02-20 18:44:25
28,카카오,0.89,2026-02-20 18:44:25
29,SK이터닉스,0.88,2026-02-20 18:44:25
30,에코프로비엠,0.85,2026-02-20 18:44:25
