rank,name,score,ts
1,삼성전자,9.42,2026-04-29 10:13:32
2,SK하이닉스,6.52,2026-04-29 10:13:32
3,삼성SDI,4.00,2026-04-29 10:13:32
4,채비,3.74,2026-04-29 10:13:32
5,대우건설,3.02,2026-04-29 10:13:32
6,현대차,2.77,2026-04-29 10:13:32
7,두산에너빌리티,2.33,2026-04-29 10:13:32
8,POSCO홀딩스,2.20,2026-04-29 10:13:32
9,대원전선,2.18,2026-04-29 10:13:32
10,LS ELECTRIC,2.12,2026-04-29 10:13:32
11,대한전선,1.96,2026-04-29 10:13:32
12,현대로템,1.86,2026-04-29 10:13:32
13,SK이노베이션,1.61,2026-04-29 10:13:32
14,한미반도체,1.56,2026-04-29 10:13:32
15,NAVER,1.54,2026-04-29 10:13:32
16,SK이터닉스,1.35,2026-04-29 10:13:32
17,대한광통신,1.34,2026-04-29 10:13:32
18,아주IB투자,1.34,2026-04-29 10:13:32
19,에코프로,1.33,2026-04-29 10:13:32
20,삼성전기,1.29,2026-04-29 10:13:32
21,삼성중공업,1.28,2026-04-29 10:13:32
22,고영,1.17,2026-04-29 10:13:32
23,한화솔루션,1.07,2026-04-29 10:13:32
24,에코프로비엠,1.02,2026-04-29 10:13:32
25,삼성전자우,1.02,2026-04-29 10:13:32
26,에이비엘바이오,1.01,2026-04-29 10:13:32
27,HD현대중공업,0.99,2026-04-29 10:13:32
28,SK증권,0.98,2026-04-29 10:13:32
29,휴림로봇,0.96,2026-04-29 10:13:32
30,LG전자,0.93,2026-04-29 10:13:32
