rank,name,score,ts
1,삼성전자,7.66,2026-01-23 12:55:59
2,현대차,7.54,2026-01-23 12:55:59
3,NAVER,6.56,2026-01-23 12:55:59
4,휴림로봇,6.03,2026-01-23 12:55:59
5,알테오젠,4.19,2026-01-23 12:55:59
6,삼성SDI,3.29,2026-01-23 12:55:59
7,카카오페이,2.76,2026-01-23 12:55:59
8,SK하이닉스,2.71,2026-01-23 12:55:59
9,한국전력,2.13,2026-01-23 12:55:59
10,현대무벡스,2.11,2026-01-23 12:55:59
11,두산에너빌리티,1.99,2026-01-23 12:55:59
12,카카오,1.95,2026-01-23 12:55:59
13,삼천당제약,1.66,2026-01-23 12:55:59
14,한화오션,1.59,2026-01-23 12:55:59
15,POSCO홀딩스,1.56,2026-01-23 12:55:59
16,다날,1.51,2026-01-23 12:55:59
17,LG씨엔에스,1.41,2026-01-23 12:55:59
18,우리기술,1.33,2026-01-23 12:55:59
19,에코프로,1.33,2026-01-23 12:55:59
20,에이비엘바이오,1.27,2026-01-23 12:55:59
21,셀트리온,1.19,2026-01-23 12:55:59
22,HLB,1.14,2026-01-23 12:55:59
23,미래에셋증권,1.13,2026-01-23 12:55:59
24,현대건설,0.97,2026-01-23 12:55:59
25,유진로봇,0.93,2026-01-23 12:55:59
26,삼성중공업,0.88,2026-01-23 12:55:59
27,한화갤러리아,0.72,2026-01-23 12:55:59
28,한화시스템,0.72,2026-01-23 12:55:59
29,기아,0.71,2026-01-23 12:55:59
30,카카오뱅크,0.71,2026-01-23 12:55:59
