rank,name,score,ts
1,삼성전자,21.80,2026-07-06 20:10:08
2,SK하이닉스,15.11,2026-07-06 20:10:08
3,한화오션,6.15,2026-07-06 20:10:08
4,삼성전기,4.08,2026-07-06 20:10:08
5,현대차,3.21,2026-07-06 20:10:08
6,SK스퀘어,2.30,2026-07-06 20:10:08
7,LG전자,2.03,2026-07-06 20:10:08
8,두산에너빌리티,1.85,2026-07-06 20:10:08
9,NAVER,1.81,2026-07-06 20:10:08
10,금호건설,1.28,2026-07-06 20:10:08
11,에코프로,1.19,2026-07-06 20:10:08
12,삼성SDI,1.15,2026-07-06 20:10:08
13,LS ELECTRIC,1.13,2026-07-06 20:10:08
14,한화시스템,1.02,2026-07-06 20:10:08
15,한미반도체,0.96,2026-07-06 20:10:08
16,삼성중공업,0.94,2026-07-06 20:10:08
17,미래에셋증권,0.90,2026-07-06 20:10:08
18,기아,0.90,2026-07-06 20:10:08
19,금호타이어,0.83,2026-07-06 20:10:08
20,삼성전자우,0.82,2026-07-06 20:10:08
21,POSCO홀딩스,0.79,2026-07-06 20:10:08
22,주성엔지니어링,0.78,2026-07-06 20:10:08
23,LG이노텍,0.77,2026-07-06 20:10:08
24,에코프로비엠,0.76,2026-07-06 20:10:08
25,삼성물산,0.75,2026-07-06 20:10:08
26,셀트리온,0.68,2026-07-06 20:10:08
27,현대모비스,0.67,2026-07-06 20:10:08
28,알테오젠,0.67,2026-07-06 20:10:08
29,HLB,0.61,2026-07-06 20:10:08
30,LG에너지솔루션,0.61,2026-07-06 20:10:08
