rank,name,score,ts
1,삼성전자,12.62,2026-01-06 12:53:26
2,NAVER,4.66,2026-01-06 12:53:26
3,현대차,4.51,2026-01-06 12:53:26
4,SK하이닉스,4.24,2026-01-06 12:53:26
5,한미반도체,3.28,2026-01-06 12:53:26
6,두산에너빌리티,3.25,2026-01-06 12:53:26
7,한국항공우주,2.70,2026-01-06 12:53:26
8,미래에셋증권,2.18,2026-01-06 12:53:26
9,셀트리온,2.08,2026-01-06 12:53:26
10,한화오션,2.08,2026-01-06 12:53:26
11,에이비엘바이오,1.87,2026-01-06 12:53:26
12,HL만도,1.59,2026-01-06 12:53:26
13,카카오,1.58,2026-01-06 12:53:26
14,현대로템,1.38,2026-01-06 12:53:26
15,켄코아에어로스페이스,1.35,2026-01-06 12:53:26
16,에코프로,1.32,2026-01-06 12:53:26
17,현대무벡스,1.16,2026-01-06 12:53:26
18,휴림로봇,1.13,2026-01-06 12:53:26
19,HD현대중공업,1.12,2026-01-06 12:53:26
20,삼성전자우,1.12,2026-01-06 12:53:26
21,한화시스템,1.11,2026-01-06 12:53:26
22,제주반도체,1.03,2026-01-06 12:53:26
23,에스피지,1.02,2026-01-06 12:53:26
24,로보티즈,1.00,2026-01-06 12:53:26
25,현대오토에버,0.98,2026-01-06 12:53:26
26,이노스페이스,0.96,2026-01-06 12:53:26
27,레인보우로보틱스,0.95,2026-01-06 12:53:26
28,삼성중공업,0.93,2026-01-06 12:53:26
29,대한전선,0.92,2026-01-06 12:53:26
30,대한광통신,0.91,2026-01-06 12:53:26
