rank,name,score,ts
1,삼성전자,16.32,2026-04-12 13:29:19
2,SK하이닉스,7.04,2026-04-12 13:29:19
3,대우건설,3.77,2026-04-12 13:29:19
4,대한광통신,3.40,2026-04-12 13:29:19
5,삼천당제약,2.75,2026-04-12 13:29:19
6,현대차,2.54,2026-04-12 13:29:19
7,흥아해운,1.82,2026-04-12 13:29:19
8,GS건설,1.79,2026-04-12 13:29:19
9,펄어비스,1.67,2026-04-12 13:29:19
10,에코프로,1.62,2026-04-12 13:29:19
11,흥구석유,1.62,2026-04-12 13:29:19
12,대한해운,1.57,2026-04-12 13:29:19
13,두산에너빌리티,1.50,2026-04-12 13:29:19
14,LIG넥스원,1.42,2026-04-12 13:29:19
15,삼성E&A,1.36,2026-04-12 13:29:19
16,삼성SDI,1.20,2026-04-12 13:29:19
17,삼성전기,1.11,2026-04-12 13:29:19
18,SK이터닉스,1.10,2026-04-12 13:29:19
19,NAVER,1.09,2026-04-12 13:29:19
20,우리기술,1.02,2026-04-12 13:29:19
21,에코프로비엠,1.00,2026-04-12 13:29:19
22,신성이엔지,0.98,2026-04-12 13:29:19
23,현대건설,0.98,2026-04-12 13:29:19
24,쏠리드,0.97,2026-04-12 13:29:19
25,한화시스템,0.97,2026-04-12 13:29:19
26,DL이앤씨,0.94,2026-04-12 13:29:19
27,한화솔루션,0.94,2026-04-12 13:29:19
28,POSCO홀딩스,0.93,2026-04-12 13:29:19
29,한미반도체,0.87,2026-04-12 13:29:19
30,광전자,0.83,2026-04-12 13:29:19
