rank,name,score,ts
1,삼성전자,6.82,2025-12-16 18:38:41
2,SK하이닉스,6.14,2025-12-16 18:38:41
3,NAVER,5.69,2025-12-16 18:38:41
4,두산에너빌리티,4.86,2025-12-16 18:38:41
5,메지온,4.02,2025-12-16 18:38:41
6,아크릴,3.02,2025-12-16 18:38:41
7,고려아연,2.41,2025-12-16 18:38:41
8,소룩스,2.27,2025-12-16 18:38:41
9,삼성에피스홀딩스,2.13,2025-12-16 18:38:41
10,동양고속,1.98,2025-12-16 18:38:41
11,에코프로,1.85,2025-12-16 18:38:41
12,오스코텍,1.80,2025-12-16 18:38:41
13,한화오션,1.56,2025-12-16 18:38:41
14,현대차,1.52,2025-12-16 18:38:41
15,알테오젠,1.40,2025-12-16 18:38:41
16,에임드바이오,1.31,2025-12-16 18:38:41
17,에스피지,1.30,2025-12-16 18:38:41
18,에코프로비엠,1.25,2025-12-16 18:38:41
19,현대무벡스,1.12,2025-12-16 18:38:41
20,현대약품,1.10,2025-12-16 18:38:41
21,디앤디파마텍,1.09,2025-12-16 18:38:41
22,이엔셀,1.09,2025-12-16 18:38:41
23,에이비엘바이오,1.08,2025-12-16 18:38:41
24,티엠씨,1.03,2025-12-16 18:38:41
25,포스코퓨처엠,0.97,2025-12-16 18:38:41
26,삼표시멘트,0.96,2025-12-16 18:38:41
27,삼성SDI,0.92,2025-12-16 18:38:41
28,현대로템,0.88,2025-12-16 18:38:41
29,신성델타테크,0.87,2025-12-16 18:38:41
30,클로봇,0.86,2025-12-16 18:38:41
