rank,name,score,ts
1,SK하이닉스,18.58,2026-05-13 16:32:41
2,삼성전자,15.41,2026-05-13 16:32:41
3,현대차,6.23,2026-05-13 16:32:41
4,대한광통신,2.59,2026-05-13 16:32:41
5,두산에너빌리티,2.46,2026-05-13 16:32:41
6,LG전자,1.90,2026-05-13 16:32:41
7,삼성전기,1.78,2026-05-13 16:32:41
8,현대모비스,1.64,2026-05-13 16:32:41
9,삼성전자우,1.37,2026-05-13 16:32:41
10,삼성SDI,1.35,2026-05-13 16:32:41
11,한미반도체,1.24,2026-05-13 16:32:41
12,SK스퀘어,1.18,2026-05-13 16:32:41
13,기아,1.14,2026-05-13 16:32:41
14,삼성중공업,1.07,2026-05-13 16:32:41
15,POSCO홀딩스,1.05,2026-05-13 16:32:41
16,대우건설,1.04,2026-05-13 16:32:41
17,카카오페이,0.99,2026-05-13 16:32:41
18,NAVER,0.91,2026-05-13 16:32:41
19,SK이노베이션,0.88,2026-05-13 16:32:41
20,에코프로,0.87,2026-05-13 16:32:41
21,엑스게이트,0.83,2026-05-13 16:32:41
22,LS ELECTRIC,0.83,2026-05-13 16:32:41
23,미래에셋증권,0.82,2026-05-13 16:32:41
24,대한전선,0.82,2026-05-13 16:32:41
25,현대무벡스,0.81,2026-05-13 16:32:41
26,알테오젠,0.77,2026-05-13 16:32:41
27,LG디스플레이,0.75,2026-05-13 16:32:41
28,펄어비스,0.73,2026-05-13 16:32:41
29,주성엔지니어링,0.69,2026-05-13 16:32:41
30,한화오션,0.69,2026-05-13 16:32:41
