rank,name,score,ts
1,삼성전자,19.65,2026-03-23 18:47:59
2,SK하이닉스,12.43,2026-03-23 18:47:59
3,현대차,3.60,2026-03-23 18:47:59
4,두산에너빌리티,3.15,2026-03-23 18:47:59
5,하이브,2.30,2026-03-23 18:47:59
6,NAVER,2.20,2026-03-23 18:47:59
7,펄어비스,1.96,2026-03-23 18:47:59
8,우리기술,1.71,2026-03-23 18:47:59
9,삼천당제약,1.56,2026-03-23 18:47:59
10,현대힘스,1.51,2026-03-23 18:47:59
11,한화솔루션,1.50,2026-03-23 18:47:59
12,SK오션플랜트,1.49,2026-03-23 18:47:59
13,대우건설,1.36,2026-03-23 18:47:59
14,에코프로,1.26,2026-03-23 18:47:59
15,엔켐,1.21,2026-03-23 18:47:59
16,SK이터닉스,1.20,2026-03-23 18:47:59
17,흥아해운,1.13,2026-03-23 18:47:59
18,한미반도체,1.13,2026-03-23 18:47:59
19,한화시스템,1.10,2026-03-23 18:47:59
20,삼성중공업,1.04,2026-03-23 18:47:59
21,삼성E&A,0.99,2026-03-23 18:47:59
22,휴림로봇,0.94,2026-03-23 18:47:59
23,삼성SDI,0.94,2026-03-23 18:47:59
24,GS건설,0.90,2026-03-23 18:47:59
25,미래에셋증권,0.90,2026-03-23 18:47:59
26,한화오션,0.82,2026-03-23 18:47:59
27,셀트리온,0.80,2026-03-23 18:47:59
28,레인보우로보틱스,0.78,2026-03-23 18:47:59
29,카카오,0.73,2026-03-23 18:47:59
30,알테오젠,0.73,2026-03-23 18:47:59
