rank,name,score,ts
1,SK하이닉스,20.46,2026-06-22 17:32:59
2,삼성전자,17.98,2026-06-22 17:32:59
3,SK스퀘어,7.50,2026-06-22 17:32:59
4,LG전자,4.11,2026-06-22 17:32:59
5,현대차,3.59,2026-06-22 17:32:59
6,삼성전기,2.94,2026-06-22 17:32:59
7,한화오션,1.76,2026-06-22 17:32:59
8,NAVER,1.65,2026-06-22 17:32:59
9,두산에너빌리티,1.48,2026-06-22 17:32:59
10,제주반도체,1.36,2026-06-22 17:32:59
11,한미반도체,1.21,2026-06-22 17:32:59
12,LG씨엔에스,1.17,2026-06-22 17:32:59
13,삼성전자우,1.10,2026-06-22 17:32:59
14,삼성SDI,0.94,2026-06-22 17:32:59
15,디앤디파마텍,0.92,2026-06-22 17:32:59
16,LG이노텍,0.87,2026-06-22 17:32:59
17,HLB,0.84,2026-06-22 17:32:59
18,미래에셋증권,0.80,2026-06-22 17:32:59
19,현대모비스,0.78,2026-06-22 17:32:59
20,삼성물산,0.77,2026-06-22 17:32:59
21,주성엔지니어링,0.74,2026-06-22 17:32:59
22,LS ELECTRIC,0.71,2026-06-22 17:32:59
23,삼성중공업,0.70,2026-06-22 17:32:59
24,원익IPS,0.69,2026-06-22 17:32:59
25,카카오,0.59,2026-06-22 17:32:59
26,대우건설,0.59,2026-06-22 17:32:59
27,에코프로,0.56,2026-06-22 17:32:59
28,미래에셋생명,0.56,2026-06-22 17:32:59
29,POSCO홀딩스,0.54,2026-06-22 17:32:59
30,삼성E&A,0.53,2026-06-22 17:32:59
