rank,name,score,ts
1,SK하이닉스,22.90,2026-07-16 20:15:24
2,삼성전자,21.78,2026-07-16 20:15:24
3,삼성전기,2.98,2026-07-16 20:15:24
4,현대차,2.66,2026-07-16 20:15:24
5,한화오션,2.64,2026-07-16 20:15:24
6,SK스퀘어,2.28,2026-07-16 20:15:24
7,HLB,2.22,2026-07-16 20:15:24
8,한미반도체,2.08,2026-07-16 20:15:24
9,LG전자,1.94,2026-07-16 20:15:24
10,두산에너빌리티,1.74,2026-07-16 20:15:24
11,알테오젠,1.66,2026-07-16 20:15:24
12,NAVER,1.43,2026-07-16 20:15:24
13,코오롱티슈진,1.14,2026-07-16 20:15:24
14,삼성SDI,0.99,2026-07-16 20:15:24
15,에코프로,0.96,2026-07-16 20:15:24
16,삼성중공업,0.92,2026-07-16 20:15:24
17,온코닉테라퓨틱스,0.77,2026-07-16 20:15:24
18,LS ELECTRIC,0.76,2026-07-16 20:15:24
19,삼성전자우,0.72,2026-07-16 20:15:24
20,SK이노베이션,0.66,2026-07-16 20:15:24
21,POSCO홀딩스,0.63,2026-07-16 20:15:24
22,에코프로비엠,0.61,2026-07-16 20:15:24
23,한화솔루션,0.60,2026-07-16 20:15:24
24,LG이노텍,0.59,2026-07-16 20:15:24
25,기아,0.57,2026-07-16 20:15:24
26,카카오,0.57,2026-07-16 20:15:24
27,SK텔레콤,0.56,2026-07-16 20:15:24
28,셀트리온,0.56,2026-07-16 20:15:24
29,금호타이어,0.55,2026-07-16 20:15:24
30,LG에너지솔루션,0.55,2026-07-16 20:15:24
