rank,name,score,ts
1,삼성전자,18.29,2026-03-26 18:47:31
2,SK하이닉스,8.98,2026-03-26 18:47:31
3,한화솔루션,7.34,2026-03-26 18:47:31
4,현대차,4.50,2026-03-26 18:47:31
5,삼천당제약,2.71,2026-03-26 18:47:31
6,펄어비스,2.04,2026-03-26 18:47:31
7,두산에너빌리티,1.98,2026-03-26 18:47:31
8,알테오젠,1.84,2026-03-26 18:47:31
9,SK오션플랜트,1.77,2026-03-26 18:47:31
10,셀바스AI,1.66,2026-03-26 18:47:31
11,우리기술,1.37,2026-03-26 18:47:31
12,한미반도체,1.35,2026-03-26 18:47:31
13,에코프로,1.24,2026-03-26 18:47:31
14,한화오션,1.24,2026-03-26 18:47:31
15,한화시스템,1.16,2026-03-26 18:47:31
16,SK이터닉스,1.13,2026-03-26 18:47:31
17,미래에셋증권,1.12,2026-03-26 18:47:31
18,스피어,1.10,2026-03-26 18:47:31
19,엔켐,1.08,2026-03-26 18:47:31
20,애경케미칼,1.07,2026-03-26 18:47:31
21,삼성SDI,0.99,2026-03-26 18:47:31
22,NAVER,0.90,2026-03-26 18:47:31
23,대우건설,0.88,2026-03-26 18:47:31
24,대한광통신,0.88,2026-03-26 18:47:31
25,LIG넥스원,0.88,2026-03-26 18:47:31
26,레인보우로보틱스,0.88,2026-03-26 18:47:31
27,호텔신라,0.81,2026-03-26 18:47:31
28,코오롱티슈진,0.75,2026-03-26 18:47:31
29,엘앤에프,0.74,2026-03-26 18:47:31
30,삼성중공업,0.73,2026-03-26 18:47:31
