rank,name,score,ts
1,삼성전자,16.59,2026-09-02 13:49:24
2,SK하이닉스,12.28,2026-09-02 13:49:24
3,현대차,4.29,2026-09-02 13:49:24
4,삼성전기,2.96,2026-09-02 13:49:24
5,두산에너빌리티,2.92,2026-09-02 13:49:24
6,삼성SDI,2.65,2026-09-02 13:49:24
7,금호건설,2.17,2026-09-02 13:49:24
8,SK스퀘어,2.04,2026-09-02 13:49:24
9,알테오젠,1.82,2026-09-02 13:49:24
10,LG전자,1.65,2026-09-02 13:49:24
11,NAVER,1.45,2026-09-02 13:49:24
12,삼성전자우,1.44,2026-09-02 13:49:24
13,한화오션,1.15,2026-09-02 13:49:24
14,현대모비스,1.11,2026-09-02 13:49:24
15,두산퓨얼셀,1.08,2026-09-02 13:49:24
16,SK이노베이션,1.03,2026-09-02 13:49:24
17,대한광통신,1.00,2026-09-02 13:49:24
18,한미반도체,0.96,2026-09-02 13:49:24
19,주성엔지니어링,0.94,2026-09-02 13:49:24
20,기아,0.90,2026-09-02 13:49:24
21,엘앤에프,0.90,2026-09-02 13:49:24
22,한화솔루션,0.88,2026-09-02 13:49:24
23,서산,0.86,2026-09-02 13:49:24
24,삼성중공업,0.85,2026-09-02 13:49:24
25,좋은사람들,0.82,2026-09-02 13:49:24
26,HLB,0.80,2026-09-02 13:49:24
27,에코프로,0.80,2026-09-02 13:49:24
28,POSCO홀딩스,0.78,2026-09-02 13:49:24
29,대우건설,0.76,2026-09-02 13:49:24
30,LS ELECTRIC,0.75,2026-09-02 13:49:24
