rank,name,score,ts
1,삼성전자,17.46,2026-03-23 15:51:30
2,SK하이닉스,7.96,2026-03-23 15:51:30
3,현대차,3.45,2026-03-23 15:51:30
4,두산에너빌리티,3.06,2026-03-23 15:51:30
5,대우건설,2.55,2026-03-23 15:51:30
6,펄어비스,2.45,2026-03-23 15:51:30
7,하이브,2.31,2026-03-23 15:51:30
8,우리기술,2.30,2026-03-23 15:51:30
9,삼천당제약,2.10,2026-03-23 15:51:30
10,한화솔루션,1.59,2026-03-23 15:51:30
11,SK증권,1.35,2026-03-23 15:51:30
12,SK오션플랜트,1.34,2026-03-23 15:51:30
13,흥아해운,1.29,2026-03-23 15:51:30
14,NAVER,1.27,2026-03-23 15:51:30
15,삼성E&A,1.26,2026-03-23 15:51:30
16,SK이터닉스,1.25,2026-03-23 15:51:30
17,삼성중공업,1.22,2026-03-23 15:51:30
18,에코프로,1.16,2026-03-23 15:51:30
19,한화시스템,1.16,2026-03-23 15:51:30
20,레인보우로보틱스,1.06,2026-03-23 15:51:30
21,셀트리온,1.04,2026-03-23 15:51:30
22,대한광통신,1.02,2026-03-23 15:51:30
23,삼성전자우,0.95,2026-03-23 15:51:30
24,삼성SDI,0.94,2026-03-23 15:51:30
25,한미반도체,0.94,2026-03-23 15:51:30
26,GS건설,0.92,2026-03-23 15:51:30
27,미래에셋증권,0.92,2026-03-23 15:51:30
28,카카오,0.89,2026-03-23 15:51:30
29,흥구석유,0.88,2026-03-23 15:51:30
30,휴림로봇,0.84,2026-03-23 15:51:30
