rank,name,score,ts
1,삼성전자,14.85,2026-04-21 10:05:54
2,SK하이닉스,11.39,2026-04-21 10:05:54
3,삼성SDI,5.78,2026-04-21 10:05:54
4,대우건설,3.65,2026-04-21 10:05:54
5,두산에너빌리티,3.45,2026-04-21 10:05:54
6,현대차,3.17,2026-04-21 10:05:54
7,POSCO홀딩스,2.27,2026-04-21 10:05:54
8,에코프로,1.98,2026-04-21 10:05:54
9,삼성전기,1.87,2026-04-21 10:05:54
10,주성엔지니어링,1.78,2026-04-21 10:05:54
11,삼천당제약,1.72,2026-04-21 10:05:54
12,LG에너지솔루션,1.39,2026-04-21 10:05:54
13,대한전선,1.17,2026-04-21 10:05:54
14,대한광통신,1.15,2026-04-21 10:05:54
15,GS건설,1.12,2026-04-21 10:05:54
16,NAVER,1.09,2026-04-21 10:05:54
17,삼성전자우,0.99,2026-04-21 10:05:54
18,삼성중공업,0.96,2026-04-21 10:05:54
19,한화오션,0.92,2026-04-21 10:05:54
20,에코프로비엠,0.91,2026-04-21 10:05:54
21,한미반도체,0.86,2026-04-21 10:05:54
22,엘앤에프,0.82,2026-04-21 10:05:54
23,이수페타시스,0.82,2026-04-21 10:05:54
24,현대건설,0.80,2026-04-21 10:05:54
25,우리기술,0.80,2026-04-21 10:05:54
26,미래에셋증권,0.77,2026-04-21 10:05:54
27,포스코퓨처엠,0.71,2026-04-21 10:05:54
28,HLB,0.71,2026-04-21 10:05:54
29,필에너지,0.71,2026-04-21 10:05:54
30,삼성E&A,0.70,2026-04-21 10:05:54
